Date,RelHum,Rain,LongWave,ShortWave,WindSpeed,AirTemp
2016-01-01 00:00:00,93.43470764,0.01194,318.9893188,6.82200614,2.502376109,7.299279785
2016-01-02 00:00:00,84.63179779,0.00659,309.4617615,6.47192093,4.015942682,6.074609375
2016-01-03 00:00:00,76.39728546,0.00293,302.9970398,4.274279837,6.885844815,5.180291748
2016-01-04 00:00:00,80.94600677,0.00146,285.8925171,8.71768551,3.730738612,3.942254639
2016-01-05 00:00:00,90.74043274,0.01051,312.4177551,4.1563484,3.677526383,5.139703369
2016-01-06 00:00:00,80.21700287,0,285.3524475,8.872901304,2.24572213,1.915155029
2016-01-07 00:00:00,73.59526825,0,243.8148804,9.662758167,2.897137081,-0.017858887
2016-01-08 00:00:00,88.40189362,0.00434,291.9952087,4.216256688,2.006333841,1.306726074
2016-01-09 00:00:00,84.16364288,0.00404,320.6783752,3.926611974,5.89071745,7.181359863
2016-01-10 00:00:00,79.84139252,0.00379,296.805542,2.632696144,6.021147609,2.696588135
2016-01-11 00:00:00,78.077034,0.00194,299.3100281,5.426844441,5.994154666,3.168084717
2016-01-12 00:00:00,80.23600006,0.00027,289.8416443,9.771768325,3.794704911,2.198358154
2016-01-13 00:00:00,86.87177277,0,279.2290344,6.601840635,1.170870294,0.145318604
2016-01-14 00:00:00,82.5003891,0,273.7158508,11.06926569,3.183691459,1.529138184
2016-01-15 00:00:00,85.38617706,0,273.6992798,8.673238417,1.723350161,0.422052002
2016-01-16 00:00:00,85.44764709,0.00395,273.5930481,9.87965846,1.382471185,-0.341802979
2016-01-17 00:00:00,94.06873322,0.01901,289.34021,6.128102501,2.353136725,0.654473877
2016-01-18 00:00:00,91.26251221,0.00084,295.0946045,9.800805254,2.668650333,3.0480896
2016-01-19 00:00:00,91.45103455,0.02236,306.249939,7.703599774,2.590304436,3.805566406
2016-01-20 00:00:00,71.49141693,0.00863,314.5904236,6.84426338,8.538850539,6.252008057
2016-01-21 00:00:00,73.88186646,0,290.2032471,7.633432,5.207380607,3.750604248
2016-01-22 00:00:00,72.37310791,0,266.2269592,12.69340753,3.266849841,0.882501221
2016-01-23 00:00:00,91.85654449,0.00349,270.8891602,10.36606492,1.418973861,0.056329346
2016-01-24 00:00:00,91.85991669,0.00079,337.5763245,8.289204394,5.660835586,9.738793945
2016-01-25 00:00:00,87.35347748,0.00065,334.2121582,6.40210578,6.77470354,9.627862549
2016-01-26 00:00:00,78.93127441,0.00118,278.8236084,14.7337632,3.961563916,5.22701416
2016-01-27 00:00:00,86.89513397,0.00014,293.755249,5.836038152,2.566148427,4.674035645
2016-01-28 00:00:00,91.92087555,0.00334,319.3586731,5.824862104,2.244762242,6.450708008
2016-01-29 00:00:00,92.8477478,0.00203,315.1846008,6.909517301,2.037335549,6.075280762
2016-01-30 00:00:00,83.34605408,0.00006,312.0745544,9.157952407,2.299401918,5.210656738
2016-01-31 00:00:00,91.75650024,0.00319,336.9665833,7.833790326,4.992047366,9.684838867
2016-02-01 00:00:00,83.52716827,0.00785,325.7465515,10.35754828,4.880854665,8.059533691
2016-02-02 00:00:00,75.56970215,0.00002,275.366394,13.79735242,3.811474303,4.227258301
2016-02-03 00:00:00,90.41648865,0.00093,321.683136,7.327021251,5.270209486,7.174859619
2016-02-04 00:00:00,84.67925262,0.00123,318.7718201,15.20599924,3.303575899,6.337670898
2016-02-05 00:00:00,75.54878998,0.00088,292.280304,17.64165724,4.885195241,3.704553223
2016-02-06 00:00:00,84.41035461,0.0088,308.5114441,6.148116417,5.190456937,4.441552734
2016-02-07 00:00:00,83.32405853,0.00695,290.8266907,10.11614808,1.5880179,2.048638916
2016-02-08 00:00:00,86.8158493,0.01556,287.0881042,4.090829192,3.809070519,1.213250732
2016-02-09 00:00:00,76.98122406,0.00291,297.1220093,12.79795198,7.253670318,2.793786621
2016-02-10 00:00:00,83.17326355,0.00833,298.2901917,5.786257855,5.143495985,5.198480225
2016-02-11 00:00:00,87.44918823,0.01578,329.5791016,6.59069533,3.899009939,8.376062012
2016-02-12 00:00:00,75.48010254,0.00135,305.6352539,20.1114904,6.16117778,6.532739258
2016-02-13 00:00:00,76.96637726,0.00664,302.8354187,15.03425457,4.422740725,5.330865479
2016-02-14 00:00:00,81.75744629,0.00979,315.5479736,10.35330042,6.556780095,6.144464111
2016-02-15 00:00:00,82.37397003,0.00691,306.364502,19.18217922,4.097041757,5.29519043
2016-02-16 00:00:00,73.23012543,0.00022,259.025116,26.28369914,3.308002689,1.615594482
2016-02-17 00:00:00,68.8368454,0,256.6753845,28.88801258,1.745431172,0.275079346
2016-02-18 00:00:00,85.83332062,0.00205,317.6505737,11.9969858,5.805673703,6.102044678
2016-02-19 00:00:00,68.2199173,0.00506,308.3625183,15.08237118,6.788030419,5.224664307
2016-02-20 00:00:00,83.16900635,0.00946,324.8842163,17.14208262,8.559733251,7.494256592
2016-02-21 00:00:00,82.17462921,0.00032,332.6098938,18.08070598,7.699440144,9.352410889
2016-02-22 00:00:00,81.81736755,0.00002,313.8237305,28.68266582,6.866008773,9.958856201
2016-02-23 00:00:00,87.29954529,0.00031,323.0161743,24.01569695,3.74035564,8.969995117
2016-02-24 00:00:00,84.61154175,0.00192,314.5862122,13.12884105,4.435927695,6.274163818
2016-02-25 00:00:00,78.52406311,0.00501,302.0535889,17.89841788,5.574784494,4.093621826
2016-02-26 00:00:00,73.16893768,0.00161,299.8546753,21.92479097,5.930284412,4.873529053
2016-02-27 00:00:00,86.40667725,0.0118,284.5430298,8.599437755,2.782384269,2.324761963
2016-02-28 00:00:00,85.59728241,0.0103,301.6947632,16.85074773,3.215504071,4.092492676
2016-02-29 00:00:00,74.11402893,0.01434,313.1469421,20.61172054,6.592785812,7.318994141
2016-03-01 00:00:00,69.99794006,0.00307,300.9108887,27.49763945,7.176520074,5.667749023
2016-03-02 00:00:00,78.05602264,0.0052,311.1043091,12.47441504,5.758823921,6.860131836
2016-03-03 00:00:00,81.21549225,0.00531,297.1929016,25.00157335,4.837416389,4.340264893
2016-03-04 00:00:00,82.84426117,0.0252,276.6999512,14.34038822,6.434666946,3.431756592
2016-03-05 00:00:00,78.52261353,0.00822,276.1080933,34.77653165,3.760567166,3.631799316
2016-03-06 00:00:00,89.26789093,0.01205,290.40271,7.966814959,8.100485286,2.81206665
2016-03-07 00:00:00,74.30841064,0.00051,280.1707153,50.08551568,5.146134589,5.706262207
2016-03-08 00:00:00,83.11204529,0.00243,304.1687927,9.862853494,5.252875543,5.695855713
2016-03-09 00:00:00,86.06303406,0.00365,287.6568604,19.30432613,5.757098883,2.744470215
2016-03-10 00:00:00,77.46663666,0.00018,283.4515076,39.70726919,4.151256792,3.513726807
2016-03-11 00:00:00,81.13516235,0.00008,284.9388733,28.94049677,0.925210687,2.400445557
2016-03-12 00:00:00,75.32514191,0.00016,257.5050354,49.44644161,2.829245584,2.061853027
2016-03-13 00:00:00,69.90274048,0.00017,257.37146,39.5930292,4.277797864,1.807122803
2016-03-14 00:00:00,70.49055481,0.00002,272.0568542,38.81800286,2.449949449,1.785668945
2016-03-15 00:00:00,88.94842529,0.00428,279.9069824,19.16027723,1.280246922,1.025994873
2016-03-16 00:00:00,90.18778992,0.00131,322.7128906,38.60009767,3.950047153,9.079278564
2016-03-17 00:00:00,86.52850342,0.00368,336.8531799,30.87497208,5.106890173,11.16781006
2016-03-18 00:00:00,86.79608917,0.00275,327.2004395,42.38854512,4.451946118,10.83574829
2016-03-19 00:00:00,85.97422028,0.00206,338.6251221,33.83706567,4.736443837,11.44939575
2016-03-20 00:00:00,77.96514893,0.00027,328.2225952,53.901286,4.044238289,10.53954468
2016-03-21 00:00:00,66.92661285,0.00105,308.559082,48.66604019,5.82535471,8.86348877
2016-03-22 00:00:00,71.57822418,0.00006,317.1993103,37.55771755,1.856966649,8.060540771
2016-03-23 00:00:00,86.93700409,0.0007,322.6449585,31.2732668,3.544009155,8.959985352
2016-03-24 00:00:00,88.90956879,0.00184,331.7163086,36.14248404,2.459394994,10.11812744
2016-03-25 00:00:00,75.27487183,0.00342,312.6374817,50.64593151,4.193173466,8.531945801
2016-03-26 00:00:00,84.95039368,0.01246,314.0027771,37.49453554,3.321202515,7.60894165
2016-03-27 00:00:00,81.40026855,0.00101,292.1808777,49.67561771,1.497810196,6.767602539
2016-03-28 00:00:00,80.74508667,0.00269,297.8319092,40.87818009,1.89993226,6.522393799
2016-03-29 00:00:00,89.85572815,0.00504,304.7609253,36.94244405,2.171908332,5.544152832
2016-03-30 00:00:00,92.34381104,0.00568,309.1645813,29.22959423,2.822050301,5.994592285
2016-03-31 00:00:00,92.00878906,0.02025,297.3985596,21.32694981,5.336577679,3.936669922
2016-04-01 00:00:00,84.2195816,0.00916,293.553833,22.52283363,5.132444324,3.582971191
2016-04-02 00:00:00,60.02240372,0.00002,284.6490173,36.9933424,4.600106124,3.35100708
2016-04-03 00:00:00,68.67476654,0.00023,278.3690186,50.8711247,2.552864276,3.122033691
2016-04-04 00:00:00,68.78913116,0.00035,264.6985779,48.12472764,1.700574144,3.46819458
2016-04-05 00:00:00,73.00410461,0.00002,261.2365723,49.16973247,0.96588482,3.126031494
2016-04-06 00:00:00,76.96808624,0.00026,262.6760254,49.30032015,2.51174754,2.982141113
2016-04-07 00:00:00,74.75655365,0.0055,290.4833984,42.07102834,2.598636382,3.683312988
2016-04-08 00:00:00,71.67218781,0.0002,282.2160645,39.36193754,2.964986983,2.610772705
2016-04-09 00:00:00,84.82364655,0.00627,282.4515686,24.56297602,4.626506156,2.125787354
2016-04-10 00:00:00,90.77223969,0.0063,298.0407104,30.907356,3.020201609,4.132104492
2016-04-11 00:00:00,89.47732544,0.0031,304.9501953,39.9084865,0.894155473,5.456903076
2016-04-12 00:00:00,86.39129639,0.0012,307.1371155,44.43807429,0.322976134,6.134179688
2016-04-13 00:00:00,87.81771088,0.00319,305.7145081,35.84837262,0.791656828,5.923364258
2016-04-14 00:00:00,84.73480988,0.00076,308.1635437,38.96593519,2.173262233,6.153253174
2016-04-15 00:00:00,85.49730682,0.00055,310.9103394,34.57140472,2.479738678,6.544213867
2016-04-16 00:00:00,87.6700592,0.00062,317.0498962,40.44308678,1.47465841,7.687158203
2016-04-17 00:00:00,85.31962585,0.00008,314.6920776,47.34647206,0.449377629,9.020196533
2016-04-18 00:00:00,75.33394623,0.00006,319.2228394,59.09413309,1.120722257,10.61156616
2016-04-19 00:00:00,84.35021973,0.00026,308.3822937,58.68709276,1.236794087,8.873254395
2016-04-20 00:00:00,76.28672791,0,322.8712463,82.6486176,1.521091491,10.60692749
2016-04-21 00:00:00,82.94945526,0.00018,332.971405,59.23585819,3.843919151,11.04796753
2016-04-22 00:00:00,75.3816452,0,330.646759,58.60853917,3.833255832,11.22628174
2016-04-23 00:00:00,71.85773468,0.00033,321.8730774,61.82422173,6.274572342,10.58446655
2016-04-24 00:00:00,59.97499466,0.00037,294.5162354,63.72717671,6.876079181,7.748071289
2016-04-25 00:00:00,65.51686859,0.00098,286.8252563,57.73259538,3.780949608,6.992730713
2016-04-26 00:00:00,69.2623291,0.00353,285.9256287,62.35039302,1.602453652,6.312188721
2016-04-27 00:00:00,75.73690796,0.00319,303.921936,60.86573625,1.888433081,6.674401855
2016-04-28 00:00:00,68.24191284,0.00011,302.1004333,59.33224321,3.207229034,8.141473389
2016-04-29 00:00:00,71.70848083,0.00104,317.2320251,50.47951872,6.242892077,8.976739502
2016-04-30 00:00:00,72.25588226,0.00024,336.8316956,59.61883892,5.500185127,11.91112671
2016-05-01 00:00:00,74.0157547,0.00002,343.6413574,62.05742259,6.24377577,13.32027588
2016-05-02 00:00:00,84.35939789,0.00957,333.5575562,39.21658543,4.263952188,10.68795166
2016-05-03 00:00:00,76.35764313,0.00423,297.2618408,47.37064681,4.8894946,7.064141846
2016-05-04 00:00:00,67.89311981,0.00307,296.0801697,55.57782307,5.152715974,7.079705811
2016-05-05 00:00:00,71.39812469,0.004,303.057251,49.95288684,2.298350145,6.570245361
2016-05-06 00:00:00,83.94680786,0.00494,303.4805908,40.30751655,2.156465994,5.388970947
2016-05-07 00:00:00,85.12501526,0.01098,309.1981506,30.60686463,3.399841088,6.449517822
2016-05-08 00:00:00,82.48712921,0.00429,305.2459412,39.22387082,3.858156194,6.235803223
2016-05-09 00:00:00,82.2731781,0.00579,306.727478,26.58500174,5.070346753,6.091943359
2016-05-10 00:00:00,64.38646698,0.00012,306.3987122,58.50459659,3.917066492,7.53057251
2016-05-11 00:00:00,66.86392212,0.00198,304.9985352,56.27318629,2.16216047,6.83526001
2016-05-12 00:00:00,68.0711441,0.00014,301.0808411,58.71359654,1.904825854,6.728387451
2016-05-13 00:00:00,59.73257828,0.00005,296.496521,55.63985888,3.698392456,6.024407959
2016-05-14 00:00:00,67.18641663,0.00005,319.6684875,57.01596215,3.328038006,8.895501709
2016-05-15 00:00:00,72.65139008,0.00198,329.9785461,50.3232071,3.051335663,10.57946167
2016-05-16 00:00:00,79.73696899,0.01229,325.2989807,65.10405458,2.495087239,10.70079956
2016-05-17 00:00:00,75.43432617,0.00627,318.8258057,40.36440498,4.209870634,8.50725708
2016-05-18 00:00:00,70.73503876,0.00022,320.4728699,66.02516575,1.984750452,10.10839233
2016-05-19 00:00:00,69.37998962,0.00016,324.4322815,68.67154555,1.746736672,10.98879395
2016-05-20 00:00:00,77.63700104,0.00212,306.350647,70.85094796,1.992614271,10.17815552
2016-05-21 00:00:00,80.46011353,0.00069,315.7348328,77.30717351,2.629207965,10.90563354
2016-05-22 00:00:00,80.14794922,0.00023,316.8904419,83.358112,2.578878614,10.85601196
2016-05-23 00:00:00,87.26281738,0.00184,328.5726929,54.01603105,5.281982621,9.559106445
2016-05-24 00:00:00,88.34658051,0.00421,328.3537292,41.25006525,4.638173793,12.64885864
