Date,RelHum,Rain,LongWave,ShortWave,WindSpeed,AirTemp
2016-01-01 00:00:00,93.43470764,0.01194,318.9893188,14.08157536,2.865267978,7.299279785
2016-01-02 00:00:00,84.63179779,0.00659,309.4617615,13.35895049,4.598330334,6.074609375
2016-01-03 00:00:00,76.39728546,0.00293,302.9970398,8.822711733,7.884422562,5.180291748
2016-01-04 00:00:00,80.94600677,0.00146,285.8925171,17.99452286,4.271766279,3.942254639
2016-01-05 00:00:00,90.74043274,0.01051,312.4177551,8.579284745,4.210837271,5.139703369
2016-01-06 00:00:00,80.21700287,0,285.3524475,18.31490998,2.571394318,1.915155029
2016-01-07 00:00:00,73.59526825,0,243.8148804,19.94528508,3.317276758,-0.017858887
2016-01-08 00:00:00,88.40189362,0.00434,291.9952087,8.702943833,2.297290199,1.306726074
2016-01-09 00:00:00,84.16364288,0.00404,320.6783752,8.105076611,6.744982906,7.181359863
2016-01-10 00:00:00,79.84139252,0.00379,296.805542,5.434253265,6.894327906,2.696588135
2016-01-11 00:00:00,78.077034,0.00194,299.3100281,11.20176637,6.863420475,3.168084717
2016-01-12 00:00:00,80.23600006,0.00027,289.8416443,20.1702973,4.345008901,2.198358154
2016-01-13 00:00:00,86.87177277,0,279.2290344,13.62712294,1.340668634,0.145318604
2016-01-14 00:00:00,82.5003891,0,273.7158508,22.84851343,3.645386942,1.529138184
2016-01-15 00:00:00,85.38617706,0,273.6992798,17.90277784,1.973268533,0.422052002
2016-01-16 00:00:00,85.44764709,0.00395,273.5930481,20.39299764,1.582955656,-0.341802979
2016-01-17 00:00:00,94.06873322,0.01901,289.34021,12.64926114,2.694386061,0.654473877
2016-01-18 00:00:00,91.26251221,0.00084,295.0946045,20.23023359,3.05565511,3.0480896
2016-01-19 00:00:00,91.45103455,0.02236,306.249939,15.90130799,2.965947576,3.805566406
2016-01-20 00:00:00,71.49141693,0.00863,314.5904236,14.12751741,9.777145384,6.252008057
2016-01-21 00:00:00,73.88186646,0,290.2032471,15.75647188,5.962549295,3.750604248
2016-01-22 00:00:00,72.37310791,0,266.2269592,26.20096948,3.740604862,0.882501221
2016-01-23 00:00:00,91.85654449,0.00349,270.8891602,21.39700864,1.624751912,0.056329346
2016-01-24 00:00:00,91.85991669,0.00079,337.5763245,17.11007788,6.481763823,9.738793945
2016-01-25 00:00:00,87.35347748,0.00065,334.2121582,13.21484225,7.7571637,9.627862549
2016-01-26 00:00:00,78.93127441,0.00118,278.8236084,30.41254912,4.536065619,5.22701416
2016-01-27 00:00:00,86.89513397,0.00014,293.755249,12.04639945,2.938288489,4.674035645
2016-01-28 00:00:00,91.92087555,0.00334,319.3586731,12.02333052,2.570295228,6.450708008
2016-01-29 00:00:00,92.8477478,0.00203,315.1846008,14.26221064,2.332787741,6.075280762
2016-01-30 00:00:00,83.34605408,0.00006,312.0745544,18.90329535,2.632858691,5.210656738
2016-01-31 00:00:00,91.75650024,0.00319,336.9665833,16.17003951,5.715988661,9.684838867
2016-02-01 00:00:00,83.52716827,0.00785,325.7465515,21.3794291,5.588670916,8.059533691
2016-02-02 00:00:00,75.56970215,0.00002,275.366394,28.47966623,4.364210173,4.227258301
2016-02-03 00:00:00,90.41648865,0.00093,321.683136,15.12399722,6.03448955,7.174859619
2016-02-04 00:00:00,84.67925262,0.00123,318.7718201,31.38731039,3.782656893,6.337670898
2016-02-05 00:00:00,75.54878998,0.00088,292.280304,36.41484934,5.593640957,3.704553223
2016-02-06 00:00:00,84.41035461,0.0088,308.5114441,12.69057266,5.943171373,4.441552734
2016-02-07 00:00:00,83.32405853,0.00695,290.8266907,20.8811453,1.818310534,2.048638916
2016-02-08 00:00:00,86.8158493,0.01556,287.0881042,8.44404393,4.361457794,1.213250732
2016-02-09 00:00:00,76.98122406,0.00291,297.1220093,26.41676385,8.305589722,2.793786621
2016-02-10 00:00:00,83.17326355,0.00833,298.2901917,11.94364595,5.889400194,5.198480225
2016-02-11 00:00:00,87.44918823,0.01578,329.5791016,13.60411747,4.464440132,8.376062012
2016-02-12 00:00:00,75.48010254,0.00135,305.6352539,41.51293062,7.0546651,6.532739258
2016-02-13 00:00:00,76.96637726,0.00664,302.8354187,31.03280535,5.064121788,5.330865479
2016-02-14 00:00:00,81.75744629,0.00979,315.5479736,21.37066093,7.507637234,6.144464111
2016-02-15 00:00:00,82.37397003,0.00691,306.364502,39.5947023,4.691190309,5.29519043
2016-02-16 00:00:00,73.23012543,0.00022,259.025116,54.25323321,3.787725651,1.615594482
2016-02-17 00:00:00,68.8368454,0,256.6753845,59.6289006,1.998551707,0.275079346
2016-02-18 00:00:00,85.83332062,0.00205,317.6505737,24.76345757,6.647606207,6.102044678
2016-02-19 00:00:00,68.2199173,0.00506,308.3625183,31.13212477,7.772423229,5.224664307
2016-02-20 00:00:00,83.16900635,0.00946,324.8842163,35.38365743,9.801056484,7.494256592
2016-02-21 00:00:00,82.17462921,0.00032,332.6098938,37.32110738,8.816004604,9.352410889
2016-02-22 00:00:00,81.81736755,0.00002,313.8237305,59.20503616,7.861709919,9.958856201
2016-02-23 00:00:00,87.29954529,0.00031,323.0161743,49.57175931,4.282777958,8.969995117
2016-02-24 00:00:00,84.61154175,0.00192,314.5862122,27.0997652,5.079221119,6.274163818
2016-02-25 00:00:00,78.52406311,0.00501,302.0535889,36.94483923,6.383233696,4.093621826
