Date,RelHum,Rain,LongWave,ShortWave,WindSpeed,AirTemp
2016-01-01 00:00:00,93.43470764,0.01194,318.9893188,18.43731689,3.0830031,7.299279785
2016-01-02 00:00:00,84.63179779,0.00659,309.4617615,17.49116823,4.947762926,6.074609375
2016-01-03 00:00:00,76.39728546,0.00293,302.9970398,11.55177087,8.483569211,5.180291748
2016-01-04 00:00:00,80.94600677,0.00146,285.8925171,23.56062527,4.59638288,3.942254639
2016-01-05 00:00:00,90.74043274,0.01051,312.4177551,11.23304655,4.530823803,5.139703369
2016-01-06 00:00:00,80.21700287,0,285.3524475,23.98011518,2.76679763,1.915155029
2016-01-07 00:00:00,73.59526825,0,243.8148804,26.11480123,3.569360565,-0.017858887
2016-01-08 00:00:00,88.40189362,0.00434,291.9952087,11.39495612,2.471864013,1.306726074
2016-01-09 00:00:00,84.16364288,0.00404,320.6783752,10.61215539,7.25754218,7.181359863
2016-01-10 00:00:00,79.84139252,0.00379,296.805542,7.115187538,7.418236084,2.696588135
2016-01-11 00:00:00,78.077034,0.00194,299.3100281,14.66671952,7.38497996,3.168084717
2016-01-12 00:00:00,80.23600006,0.00027,289.8416443,26.40941468,4.675191296,2.198358154
2016-01-13 00:00:00,86.87177277,0,279.2290344,17.84229233,1.442547638,0.145318604
2016-01-14 00:00:00,82.5003891,0,273.7158508,29.91606207,3.922404231,1.529138184
2016-01-15 00:00:00,85.38617706,0,273.6992798,23.4405015,2.123219556,0.422052002
2016-01-16 00:00:00,85.44764709,0.00395,273.5930481,26.70100114,1.70324634,-0.341802979
2016-01-17 00:00:00,94.06873322,0.01901,289.34021,16.56195632,2.899135663,0.654473877
2016-01-18 00:00:00,91.26251221,0.00084,295.0946045,26.48789058,3.287857977,3.0480896
2016-01-19 00:00:00,91.45103455,0.02236,306.249939,20.81993292,3.19133346,3.805566406
2016-01-20 00:00:00,71.49141693,0.00863,314.5904236,18.49746983,10.52012229,6.252008057
2016-01-21 00:00:00,73.88186646,0,290.2032471,20.63029581,6.415650508,3.750604248
2016-01-22 00:00:00,72.37310791,0,266.2269592,34.30550665,4.024857875,0.882501221
2016-01-23 00:00:00,91.85654449,0.00349,270.8891602,28.01557487,1.748218742,0.056329346
2016-01-24 00:00:00,91.85991669,0.00079,337.5763245,22.40260196,6.974320766,9.738793945
2016-01-25 00:00:00,87.35347748,0.00065,334.2121582,17.30248414,8.346639796,9.627862549
2016-01-26 00:00:00,78.93127441,0.00118,278.8236084,39.81982067,4.88076664,5.22701416
2016-01-27 00:00:00,86.89513397,0.00014,293.755249,15.77261623,3.161572526,4.674035645
2016-01-28 00:00:00,91.92087555,0.00334,319.3586731,15.74241158,2.76561502,6.450708008
2016-01-29 00:00:00,92.8477478,0.00203,315.1846008,18.67382664,2.510059056,6.075280762
