time,temp,salt,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,SIL_rsi,OGM_don,OGM_pon
2016-01-01 24:00:00,   10.909377,    0.500000,   88.268171,    6.134260,  138.933563,    0.683022,   71.080742,   13.741862,   38.334214
2016-01-02 24:00:00,   10.588496,    0.496120,   98.211565,    5.659756,  138.701878,    0.671871,   70.734602,   14.231426,   32.571568
2016-01-03 24:00:00,    9.995035,    0.494527,  127.526381,    5.197267,  138.856038,    0.647480,   70.520536,   14.653458,   27.735345
2016-01-04 24:00:00,    9.434344,    0.492644,  206.907279,    4.695761,  139.135046,    0.612019,   70.253030,   15.012758,   23.625849
2016-01-05 24:00:00,    8.888753,    0.488582,  219.955426,    4.253295,  138.890346,    0.570415,   69.792712,   15.252017,   20.111243
2016-01-06 24:00:00,    8.448623,    0.489972,  229.881656,    3.870921,  138.847469,    0.533832,   69.452005,   15.464667,   17.322182
2016-01-07 24:00:00,    7.685915,    0.483628,  227.768620,    3.545322,  138.690579,    0.501116,   69.106801,   15.612893,   14.711521
2016-01-08 24:00:00,    7.253677,    0.480030,  233.398867,    3.251359,  138.274214,    0.465160,   68.643520,   15.700200,   12.618658
2016-01-09 24:00:00,    6.850995,    0.477441,  235.270737,    2.998412,  138.106893,    0.445601,   68.322911,   15.788207,   10.865301
2016-01-10 24:00:00,    6.435786,    0.472758,  268.209852,    2.750745,  137.315699,    0.400751,   67.684749,   15.778058,    9.325354
2016-01-11 24:00:00,    6.049336,    0.468037,  294.515031,    2.523655,  136.415955,    0.360763,   67.021016,   15.739903,    8.013874
2016-01-12 24:00:00,    5.672628,    0.461748,  313.211153,    2.311895,  135.052345,    0.313715,   66.120873,   15.626644,    6.871384
2016-01-13 24:00:00,    5.654253,    0.461748,  312.247826,    2.166218,  135.919906,    0.317721,   66.139296,   15.737108,    6.784747
2016-01-14 24:00:00,    5.635337,    0.461748,  311.299130,    2.032737,  136.775636,    0.321340,   66.157820,   15.844818,    6.698383
2016-01-15 24:00:00,    5.615954,    0.461748,  310.359255,    1.910436,  137.620464,    0.324626,   66.176442,   15.949607,    6.612668
2016-01-16 24:00:00,    5.596101,    0.461748,  309.443318,    1.798378,  138.455718,    0.327637,   66.195155,   16.052618,    6.527794
