time,temp,salt,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,SIL_rsi,OGM_don,OGM_pon
2016-01-01 24:00:00,   10.906187,    0.500000,   88.268551,    6.134357,  138.933364,    0.683015,   71.080722,   13.741681,   38.334379
2016-01-02 24:00:00,   10.579870,    0.496135,   99.347976,    5.662882,  138.714517,    0.671946,   70.737423,   14.231309,   32.559650
2016-01-03 24:00:00,    9.957348,    0.494554,  131.423229,    5.203241,  138.892182,    0.647642,   70.527942,   14.654018,   27.724897
2016-01-04 24:00:00,    9.362645,    0.492676,  217.159776,    4.702409,  139.192111,    0.612221,   70.263964,   15.012834,   23.620038
2016-01-05 24:00:00,    8.785652,    0.488617,  230.422011,    4.263496,  138.962200,    0.570750,   69.807828,   15.250632,   20.112571
2016-01-06 24:00:00,    8.314392,    0.490009,  240.450722,    3.884681,  138.931159,    0.534230,   69.470791,   15.461357,   17.331597
2016-01-07 24:00:00,    7.567119,    0.483664,  238.195458,    3.562031,  138.788746,    0.501596,   69.129349,   15.608508,   14.727911
2016-01-08 24:00:00,    7.102934,    0.480067,  243.844843,    3.271314,  138.382823,    0.465683,   68.669733,   15.694222,   12.639191
2016-01-09 24:00:00,    6.686636,    0.477477,  245.674222,    3.020876,  138.225756,    0.446145,   68.352344,   15.780768,   10.889841
2016-01-10 24:00:00,    6.264481,    0.472796,  279.380583,    2.773761,  137.439840,    0.401230,   67.715696,   15.769366,    9.352868
2016-01-11 24:00:00,    5.867143,    0.468076,  305.582051,    2.547016,  136.542587,    0.361179,   67.052950,   15.730041,    8.043242
2016-01-12 24:00:00,    5.461332,    0.461787,  323.658434,    2.336241,  135.178332,    0.314063,   66.153835,   15.615560,    6.901754
2016-01-13 24:00:00,    5.443004,    0.461787,  322.930144,    2.177622,  135.714925,    0.316544,   66.164023,   15.725816,    6.816788
2016-01-14 24:00:00,    5.420728,    0.461787,  322.165953,    2.034976,  136.318145,    0.319363,   66.176214,   15.832851,    6.702744
2016-01-15 24:00:00,    5.397638,    0.461787,  321.416357,    1.904576,  136.925478,    0.322313,   66.188785,   15.918395,    5.965104
2016-01-16 24:00:00,    5.373828,    0.461787,  320.681611,    1.785320,  137.531979,    0.315109,   66.201669,   15.985614,    5.017275
2016-01-17 24:00:00,    5.349295,    0.461787,  319.960445,    1.676276,  138.138632,    0.307517,   66.214850,   16.041715,    4.198493
2016-01-18 24:00:00,    5.331025,    0.461787,  319.112155,    1.583257,  138.955631,    0.311327,   66.232841,   16.107616,    4.146426
2016-01-19 24:00:00,    5.312300,    0.461787,  318.271190,    1.497943,  139.765030,    0.314721,   66.250916,   16.170649,    4.021524
