time,temp,salt,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,SIL_rsi,OGM_don,OGM_pon
2016-01-01 24:00:00,   10.907404,    0.500000,   87.099773,    6.380020,  140.271856,    0.747234,   71.242190,   13.736781,   38.322722
2016-01-02 24:00:00,   10.599562,    0.496070,   93.967931,    5.792168,  139.358754,    0.702388,   70.814453,   14.222909,   32.572575
2016-01-03 24:00:00,    9.986040,    0.494436,  112.730686,    5.346682,  139.465669,    0.674306,   70.595155,   14.632647,   27.744742
2016-01-04 24:00:00,    9.402997,    0.492531,  170.691737,    4.849578,  139.761872,    0.631996,   70.312620,   14.980529,   23.646482
2016-01-05 24:00:00,    8.836929,    0.488458,  180.815151,    4.429563,  139.436247,    0.589131,   69.854248,   15.210736,   20.141593
2016-01-06 24:00:00,    8.376685,    0.489835,  188.695266,    4.066107,  139.329260,    0.551836,   69.516587,   15.415651,   17.360711
2016-01-07 24:00:00,    8.326271,    0.489835,  186.595862,    3.845479,  141.143198,    0.574131,   69.589646,   15.727297,   17.080972
2016-01-08 24:00:00,    7.735898,    0.479793,  193.901069,    3.456471,  138.684363,    0.480604,   68.711511,   15.652664,   12.424033
2016-01-09 24:00:00,    7.287603,    0.477208,  195.448125,    3.202953,  138.477193,    0.461880,   68.395107,   15.739539,   10.674622
2016-01-10 24:00:00,    6.830634,    0.472515,  224.148429,    2.944137,  137.684656,    0.415134,   67.755029,   15.728528,    9.143578
2016-01-11 24:00:00,    6.402431,    0.467785,  249.211740,    2.703884,  136.742179,    0.373273,   67.088667,   15.689609,    7.843847
2016-01-12 24:00:00,    5.972755,    0.461494,  268.835103,    2.482170,  135.369246,    0.324734,   66.188317,   15.575626,    6.715299
2016-01-13 24:00:00,    5.949843,    0.461494,  267.289199,    2.366312,  136.968033,    0.333478,   66.231697,   15.682717,    6.627296
2016-01-14 24:00:00,    5.926516,    0.461494,  265.754137,    2.260566,  138.552560,    0.340901,   66.275223,   15.787015,    6.539988
2016-01-15 24:00:00,    5.902789,    0.461494,  264.239783,    2.164083,  140.123620,    0.347225,   66.318893,   15.889318,    6.454600
2016-01-16 24:00:00,    5.878670,    0.461494,  262.743542,    2.076083,  141.681927,    0.352852,   66.362701,   15.989621,    6.369708
2016-01-17 24:00:00,    5.848756,    0.461494,  264.276183,    1.856785,  139.265386,    0.345940,   66.293952,   16.049616,    5.033772
2016-01-18 24:00:00,    5.819393,    0.461494,  263.431940,    1.762318,  140.013017,    0.346449,   66.315321,   16.106694,    4.213009
2016-01-19 24:00:00,    5.794248,    0.461494,  261.564529,    1.739036,  142.207351,    0.358328,   66.379227,   16.172522,    4.158358
2016-01-20 24:00:00,    5.768736,    0.461494,  259.692177,    1.718541,  144.391808,    0.367887,   66.443303,   16.236467,    4.102018
2016-01-21 24:00:00,    5.742872,    0.461494,  257.826943,    1.700606,  146.566534,    0.375746,   66.507547,   16.299288,    4.048205
2016-01-22 24:00:00,    5.716676,    0.461494,  255.968409,    1.685027,  148.731691,    0.382155,   66.571956,   16.356886,    3.721491
2016-01-23 24:00:00,    5.690149,    0.461494,  254.116192,    1.671614,  150.887456,    0.387338,   66.636529,   16.399605,    2.750262
2016-01-24 24:00:00,    5.663280,    0.461494,  252.269352,    1.660106,  153.035155,    0.391199,   66.701205,   16.429874,    1.934455
2016-01-25 24:00:00,    5.636082,    0.461494,  250.428244,    1.650424,  155.173768,    0.393782,   66.766028,   16.451876,    1.392584
