time,temp,salt,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,SIL_rsi,OGM_don,OGM_pon
2016-01-01 24:00:00,   11.535352,    0.498663,   88.543052,    5.998710,  138.164112,    0.656949,   70.883487,   13.754767,   38.235394
2016-01-02 24:00:00,   10.938553,    0.496882,  392.097690,    5.267022,  138.790042,    0.644621,   70.673824,   14.394844,   32.303815
2016-01-03 24:00:00,   10.333314,    0.495511,  369.554054,    4.644224,  139.377952,    0.618559,   70.454145,   14.882988,   27.383755
2016-01-04 24:00:00,    9.764025,    0.493943,  348.261531,    4.124735,  139.754164,    0.586449,   70.193305,   15.261836,   23.266421
2016-01-05 24:00:00,    9.206611,    0.490063,  348.656109,    3.674073,  139.633701,    0.545565,   69.731462,   15.516726,   19.754569
2016-01-06 24:00:00,    8.768640,    0.491816,  353.689711,    3.292568,  139.688234,    0.509826,   69.390972,   15.741933,   16.979361
2016-01-07 24:00:00,    8.031156,    0.485474,  350.938405,    2.970441,  139.638095,    0.477306,   69.040862,   15.898580,   14.380010
2016-01-08 24:00:00,    7.587446,    0.482146,  366.396842,    2.684318,  139.308982,    0.442214,   68.577106,   15.992696,   12.306091
2016-01-09 24:00:00,    7.168223,    0.479608,  369.478171,    2.440934,  139.220745,    0.422447,   68.252755,   16.085088,   10.568199
2016-01-10 24:00:00,    6.736278,    0.475038,  371.781479,    2.219702,  138.456919,    0.379664,   67.614998,   16.074603,    9.050942
2016-01-11 24:00:00,    6.318061,    0.470411,  375.982874,    2.024561,  137.605354,    0.341765,   66.951448,   16.034022,    7.762095
2016-01-12 24:00:00,    5.930303,    0.464228,  378.615122,    1.845273,  136.234631,    0.296982,   66.050714,   15.916811,    6.646296
2016-01-13 24:00:00,    5.933086,    0.464228,  378.181646,    1.701448,  136.501685,    0.297711,   66.052943,   16.029589,    6.569342
2016-01-14 24:00:00,    5.929178,    0.464228,  377.767341,    1.570273,  136.760711,    0.298361,   66.055507,   16.137067,    6.281643
2016-01-15 24:00:00,    5.909538,    0.464228,  377.339644,    1.452212,  137.059140,    0.299240,   66.059243,   16.195579,    3.246451
2016-01-16 24:00:00,    5.897467,    0.464228,  376.385665,    1.364715,  137.970126,    0.287417,   66.079421,   16.250343,    0.534745
2016-01-17 24:00:00,    5.882518,    0.464228,  375.841279,    1.271224,  138.418037,    0.270831,   66.087881,   16.320302,    0.305922
2016-01-18 24:00:00,    5.936760,    0.464228,  376.390324,    1.145247,  137.651874,    0.195605,   66.063315,   16.174225,    0.082101
2016-01-19 24:00:00,    5.915811,    0.464228,  376.043421,    1.063031,  137.909987,    0.165240,   66.066844,   16.180661,    0.081079
2016-01-20 24:00:00,    5.872271,    0.464228,  375.667014,    0.990191,  138.221542,    0.139750,   66.071788,   16.186621,    0.081813
2016-01-21 24:00:00,    5.851499,    0.464228,  374.134146,    0.960264,  139.732137,    0.182526,   66.112131,   16.424186,    0.118464
2016-01-22 24:00:00,    5.842186,    0.464228,  373.666161,    0.901440,  140.138021,    0.167893,   66.120373,   16.439565,    0.104181
2016-01-23 24:00:00,    5.854262,    0.464228,  373.222766,    0.847091,  140.511855,    0.154605,   66.128521,   16.451983,    0.100858
2016-01-24 24:00:00,    5.845632,    0.464228,  372.791337,    0.797075,  140.854289,    0.141222,   66.136514,   16.461593,    0.102479
