time,Volume,Vol Snow,Vol Blue Ice,Vol White Ice,Tot Inflow Vol,Tot Outflow Vol,Overflow Vol,Evaporation,Rain,Local Runoff,Snowfall,Lake Level,Surface Area,Blue Ice Thickness,Snow Thickness,Snow Density,White Ice Thickness,Albedo,Max Temp,Min Temp,Surface Temp,Daily Qsw,Daily Qe,Daily Qh,Daily Qlw,Light,Benthic Light,Surface Wave Height,Surface Wave Length,Surface Wave Period,LakeNumber,Max dT/dz,CD,CHE,z/L
2016-01-01 24:00:00,77407053.417816,    0.000000,    0.000000,    0.000000,167529.600000,1117411.200000,    0.000000,-16971.379736,158802.000000,    0.000000,    0.000000,    9.943536,13281179.139605,    0.000000,    0.000000,    0.000000,    0.000000,    0.100000,   12.928324,   10.908812,   12.602502,    6.345689,  -36.452256,  -24.810498, -168.507012,    6.336709,    0.000000,    0.062233,    1.527243,    0.989030,    0.205523,    0.031369,    0.001300,    0.001300,    0.000000
2016-01-02 24:00:00,76580873.554000,    0.000000,    0.000000,    0.000000,207273.600000,1100736.000000,    0.000000,-24291.024942,87522.970530,    0.000000,    0.000000,    9.884951,13261613.090556,    0.000000,    0.000000,    0.000000,    0.000000,    0.099997,   10.591928,   10.054092,   10.054092,   12.366475,  -52.384137,  -34.061820, -162.488938,   12.348256,    0.000000,    0.113404,    2.688263,    1.312174,    0.000000,    0.214902,    0.001300,    0.001300,    0.000000
2016-01-03 24:00:00,75755346.481556,    0.000000,    0.000000,    0.000000,269913.600000,1099440.000000,    0.000000,-35072.504026,38856.526355,    0.000000,    0.000000,    9.826053,13241831.492274,    0.000000,    0.000000,    0.000000,    0.000000,    0.099988,    9.992719,    9.334922,    9.334922,    9.996732,  -75.950511,  -43.765649, -153.761416,    9.981820,    0.000000,    0.213439,    4.812595,    1.755681,    0.000000,    0.212441,    0.001300,    0.001300,    0.000000
2016-01-04 24:00:00,75000971.047071,    0.000000,    0.000000,    0.000000,362880.000000,1118966.400000,    0.000000,-17716.633657,19333.073979,    0.000000,    0.000000,    9.771999,13223604.743717,    0.000000,    0.000000,    0.000000,    0.000000,    0.099973,    9.425625,    8.601842,    8.601842,   12.084682,  -38.446990,  -26.352779, -161.733226,   12.068048,    0.000000,    0.103549,    2.467979,    1.257263,    0.000000,    0.210143,    0.001300,    0.001300,    0.000000
2016-01-05 24:00:00,74400438.199325,    0.000000,    0.000000,    0.000000,436838.400000,1172275.200000,    0.000000,-10642.413576,138980.085856,    0.000000,    0.000000,    9.728796,13208982.929010,    0.000000,    0.000000,    0.000000,    0.000000,    0.099953,    8.874166,    7.950083,    7.950083,   11.971894,  -23.137835,  -16.592287, -139.977481,    1.616891,    0.000000,    0.101704,    2.426330,    1.246609,    0.000000,    0.208410,    0.001300,    0.001300,    0.000000
2016-01-06 24:00:00,73517476.294300,    0.000000,    0.000000,    0.000000,323395.200000,1195344.000000,    0.000000,-10465.471150,    0.000000,    0.000000,    0.000000,    9.664982,13187293.384342,    0.000000,    0.000000,    0.000000,    0.000000,    0.099926,    8.356321,    7.688134,    7.688134,   12.123176,  -22.805388,  -17.894362, -155.209570,    5.446471,    0.000000,    0.053751,    1.327132,    0.921961,    0.000000,    0.206338,    0.001300,    0.001300,    0.000000
2016-01-07 24:00:00,72081947.999228,    0.000000,602998.710542,    0.000000,439689.600000,1226534.400000,    0.000000,-16124.400109,    0.000000,    0.000000,    0.000000,    9.560503,13151553.119791,    0.050000,    0.000000,    0.000000,    0.000000,    0.099893,    7.973233,    7.114969,    7.114969,   17.265622,  -35.241829,  -29.730467, -182.354945,   17.218829,    0.000000,    0.053751,    1.327132,    0.921961,    0.000025,    0.202122,    0.001300,    0.001300,    0.000000
2016-01-08 24:00:00,71853177.540806,    0.000000,    0.000000,    0.000000,291859.200000,1207872.000000,    0.000000,    0.000000,57077.740540,    0.000000,    0.000000,    9.543765,13145799.391925,    0.000000,    0.000000,   50.000000,    0.000000,    0.080000,    8.079416,   -5.337034,   -5.337034,   13.183953,    0.000000,    0.000280,  -17.142015,   10.012578,    0.000000,    0.046013,    1.143598,    0.855839,    0.086141,    0.139193,    0.001300,    0.001300,    0.000000
2016-01-09 24:00:00,70715708.775276,    0.000000,601412.892618,    0.000000,626918.400000,1192838.400000,    0.000000,    0.000000,53109.029543,    0.000000,    0.000000,    9.460201,13116966.033098,    0.050000,    0.000000,   50.000000,    0.000000,    0.099811,    8.162979,   -3.273778,   -3.273778,    7.581637,    0.000000,   95.487308,  -69.718957,    7.565008,    0.000000,    0.046013,    1.143598,    0.855839,    0.006657,    0.140157,    0.001300,    0.001300,    0.000000
2016-01-10 24:00:00,70034294.548914,    0.000000,799889.941468,    0.000000,678412.800000,1204675.200000,    0.000000, -332.649006,49713.301265,    0.000000,    0.000000,    9.409915,13099543.391118,    0.066589,    0.000000,   50.000000,    0.000000,    0.080000,    7.520256,    6.359109,    6.359109,    6.236375,   -0.720964,    0.000491,  -12.783443,    0.962553,    0.000000,    0.046013,    1.143598,    0.855839,    0.000163,    0.206010,    0.001300,    0.001300,    0.000000
