time,temp,salt,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,SIL_rsi,OGM_don,OGM_pon
2016-01-01 24:00:00,   11.013239,    0.500000,   88.751882,    6.031729,  138.422016,    0.658275,   71.016524,   13.768524,   39.301303
2016-01-02 24:00:00,   11.021633,    0.494493,   87.297837,    5.503134,  137.743369,    0.665706,   70.608943,   14.057601,   26.320952
2016-01-03 24:00:00,   10.304217,    0.493928,   85.661898,    5.225118,  137.902934,    0.629164,   70.461350,   14.594926,   27.335951
2016-01-04 24:00:00,    9.728130,    0.491921,   84.387353,    4.911961,  137.639527,    0.606444,   70.224397,   14.888382,   23.315714
2016-01-05 24:00:00,    9.168340,    0.487794,   82.976046,    4.626330,  136.940502,    0.572595,   69.786449,   15.075013,   19.879292
2016-01-06 24:00:00,    8.643194,    0.484936,   81.718081,    4.380322,  136.323805,    0.535757,   69.408346,   15.222944,   17.009067
2016-01-07 24:00:00,    8.261141,    0.486984,   80.709073,    4.169326,  135.974919,    0.519876,   69.178953,   15.368085,   14.731273
2016-01-08 24:00:00,    8.236757,    0.486984,   80.083542,    3.966851,  135.976674,    0.524155,   69.193283,   15.596689,   14.567827
2016-01-09 24:00:00,    8.203878,    0.486984,   79.435367,    3.787868,  135.999231,    0.529135,   69.214130,   15.776972,   11.445530
2016-01-10 24:00:00,    8.163981,    0.486984,   78.828362,    3.615867,  135.974959,    0.533099,   69.230696,   15.845770,    3.980279
2016-01-11 24:00:00,    8.159579,    0.486984,   78.349326,    3.441183,  135.878350,    0.458656,   69.236928,   15.780806,    0.466330
2016-01-12 24:00:00,    8.150843,    0.486984,   77.782103,    3.291994,  135.818224,    0.416737,   69.253290,   15.790978,    0.123885
2016-01-13 24:00:00,    8.142407,    0.486984,   77.229060,    3.153588,  135.746632,    0.326554,   69.270143,   15.800152,    0.109252
2016-01-14 24:00:00,    8.135717,    0.486984,   76.693531,    3.024913,  135.664240,    0.236940,   69.287258,   15.808733,    0.111886
2016-01-15 24:00:00,    8.132313,    0.486984,   76.175664,    2.905209,  135.572173,    0.145744,   69.304574,   15.816669,    0.105740
2016-01-16 24:00:00,    8.123997,    0.486984,   75.675194,    2.793776,  135.471054,    0.100486,   69.321955,   15.824068,    0.105256
2016-01-17 24:00:00,    8.082158,    0.486984,   75.159817,    2.698599,  135.391692,    0.079367,   69.345017,   15.830939,    0.104878
2016-01-18 24:00:00,    8.011005,    0.486984,   74.625440,    2.620764,  135.342256,    0.068444,   69.374868,   15.837325,    0.103619
2016-01-19 24:00:00,    7.919188,    0.486984,   74.074089,    2.558589,  135.320638,    0.064187,   69.410912,   15.843230,    0.100235
2016-01-20 24:00:00,    8.174472,    0.486983,   74.086696,    2.384974,  134.819630,    0.042529,   69.368300,   15.759417,    0.084306
2016-01-21 24:00:00,    8.137163,    0.486983,   73.626175,    2.317312,  134.702402,    0.040852,   69.392495,   15.764401,    0.094296
2016-01-22 24:00:00,    8.082379,    0.486983,   73.146614,    2.265110,  134.613525,    0.041803,   69.423611,   15.769068,    0.094920
2016-01-23 24:00:00,    8.000499,    0.486983,   72.628245,    2.227328,  134.551570,    0.044506,   69.461597,   15.772527,    0.092714
2016-01-24 24:00:00,    7.889120,    0.486983,   72.093200,    2.201026,  134.509194,    0.048152,   69.504815,   15.775609,    0.085742
2016-01-25 24:00:00,    7.785347,    0.486982,   71.563213,    2.179540,  134.464795,    0.049895,   69.549112,   15.778380,    0.079878
2016-01-26 24:00:00,    7.703103,    0.486981,   71.038332,    2.161686,  134.418625,    0.049966,   69.593796,   15.780759,    0.079896
2016-01-27 24:00:00,    7.622400,    0.486981,   70.526289,    2.148150,  134.355110,    0.050146,   69.640332,   15.783237,    0.081267
2016-01-28 24:00:00,    8.244175,    0.486411,   70.826884,    1.950327,  133.359485,    0.040619,   69.483305,   15.678725,    0.080651
2016-01-29 24:00:00,    8.148994,    0.486397,   70.336021,    1.943938,  133.270921,    0.040132,   69.528376,   15.680926,    0.078930
2016-01-30 24:00:00,    8.067628,    0.486382,   69.848933,    1.940961,  133.179437,    0.039437,   69.574489,   15.682952,    0.075732
2016-01-31 24:00:00,    7.969021,    0.486334,   69.356849,    1.941233,  133.085765,    0.040624,   69.617870,   15.683942,    0.075036
2016-02-01 24:00:00,    7.873561,    0.486274,   68.866523,    1.944757,  132.987322,    0.041407,   69.661045,   15.684478,    0.074539
2016-02-02 24:00:00,    7.797641,    0.486235,   68.385024,    1.951391,  132.885325,    0.042741,   69.708461,   15.685593,    0.074453
2016-02-03 24:00:00,    7.712548,    0.486213,   67.904997,    1.961439,  132.785931,    0.045140,   69.759616,   15.687108,    0.074405
2016-02-04 24:00:00,    7.569430,    0.432665,   63.795393,    1.798363,  119.366725,    0.037341,   63.301170,   14.085154,    0.074454
2016-02-05 24:00:00,    7.533138,    0.432667,   63.372860,    1.821116,  119.275757,    0.039218,   63.355560,   14.087398,    0.071515
2016-02-06 24:00:00,    7.467998,    0.432670,   62.941682,    1.846156,  119.188908,    0.043844,   63.411927,   14.089596,    0.071386
2016-02-07 24:00:00,    7.381481,    0.432676,   62.506896,    1.873743,  119.100497,    0.051125,   63.470915,   14.091861,    0.071626
2016-02-08 24:00:00,    7.288423,    0.432678,   62.060345,    1.902798,  119.020298,    0.060154,   63.530549,   14.093887,    0.071007
2016-02-09 24:00:00,    7.203695,    0.432684,   61.614691,    1.934064,  118.938089,    0.070004,   63.592563,   14.096017,    0.069698
