time,temp,salt,OXY_oxy,NIT_amm,NIT_nit,PHS_frp,SIL_rsi,OGM_don,OGM_pon
2016-01-01 24:00:00,   10.909910,    0.500000,   88.479586,    6.091973,  138.708104,    0.672194,   71.053046,   13.743274,   38.345820
2016-01-02 24:00:00,   10.824591,    0.499927,   86.956607,    5.734416,  139.229902,    0.694649,   71.103013,   14.461463,   37.738520
2016-01-03 24:00:00,   10.304217,    0.493928,   85.391138,    5.279911,  138.165543,    0.641582,   70.497131,   14.593833,   27.333765
2016-01-04 24:00:00,    9.728130,    0.491921,   84.122372,    4.965904,  137.890601,    0.618038,   70.259714,   14.887354,   23.313724
2016-01-05 24:00:00,    9.168340,    0.487794,   82.726408,    4.678477,  137.179911,    0.583245,   69.820749,   15.074080,   19.877477
2016-01-06 24:00:00,    8.643194,    0.484936,   81.491712,    4.428488,  136.541261,    0.545005,   69.440151,   15.222123,   17.007476
2016-01-07 24:00:00,    8.261141,    0.486984,   80.517767,    4.207971,  136.137760,    0.526768,   69.204568,   15.367445,   14.730227
2016-01-08 24:00:00,    8.217470,    0.486984,   79.751575,    4.033909,  136.237084,    0.537152,   69.238704,   15.594501,   14.545705
2016-01-09 24:00:00,    8.163860,    0.486984,   78.965573,    3.878709,  136.375913,    0.548230,   69.277243,   15.815701,   14.364082
2016-01-10 24:00:00,    8.108171,    0.486984,   77.658262,    3.842365,  137.051047,    0.581245,   69.394068,   16.027974,   14.181892
2016-01-11 24:00:00,    8.051375,    0.486984,   76.786796,    3.733028,  137.279885,    0.596923,   69.451084,   16.208979,   13.029270
2016-01-12 24:00:00,    7.999202,    0.486984,   75.839725,    3.650146,  137.573098,    0.614465,   69.521545,   16.350000,   11.143879
2016-01-13 24:00:00,    7.962751,    0.486984,   75.051635,    3.542919,  137.682281,    0.613324,   69.569411,   16.425169,    7.946916
2016-01-14 24:00:00,    7.939625,    0.486984,   74.370472,    3.419990,  137.669139,    0.599332,   69.600949,   16.476961,    5.560959
2016-01-15 24:00:00,    7.919579,    0.486984,   73.691869,    3.309141,  137.645429,    0.570395,   69.635162,   16.513408,    3.856493
2016-01-16 24:00:00,    7.893178,    0.486984,   73.332667,    3.165060,  137.374458,    0.462692,   69.631601,   16.447538,    2.289038
2016-01-17 24:00:00,    7.866931,    0.486984,   72.657128,    3.080556,  137.294242,    0.404829,   69.672127,   16.466752,    1.655320
2016-01-18 24:00:00,    7.822564,    0.486984,   72.002182,    3.002410,  137.276063,    0.361617,   69.712589,   16.480663,    1.166805
2016-01-19 24:00:00,    7.786766,    0.486984,   71.354035,    2.930436,  137.275061,    0.332740,   69.753186,   16.490976,    0.826718
2016-01-20 24:00:00,    7.750756,    0.486984,   70.732368,    2.863699,  137.258453,    0.308639,   69.793588,   16.499587,    0.592519
2016-01-21 24:00:00,    7.717433,    0.486984,   70.545728,    2.750428,  136.931137,    0.262902,   69.782699,   16.410800,    0.383204
2016-01-22 24:00:00,    7.700537,    0.486984,   69.924877,    2.697393,  136.809451,    0.252298,   69.824214,   16.416029,    0.297195
2016-01-23 24:00:00,    7.683367,    0.486984,   69.351998,    2.646996,  136.792297,    0.241794,   69.865073,   16.421422,    0.239982
2016-01-24 24:00:00,    7.652321,    0.486984,   68.768498,    2.602240,  136.736941,    0.231515,   69.907004,   16.425742,    0.198209
2016-01-25 24:00:00,    7.648840,    0.486984,   68.177391,    2.561359,  136.577074,    0.222231,   69.948986,   16.429725,    0.167947
2016-01-26 24:00:00,    7.636316,    0.486984,   67.605081,    2.525040,  136.480127,    0.212565,   69.992036,   16.433318,    0.142092
2016-01-27 24:00:00,    7.618341,    0.486984,   67.052227,    2.489521,  136.385845,    0.201243,   70.033576,   16.436687,    0.123777
2016-01-28 24:00:00,    7.590274,    0.486984,   67.042889,    2.406131,  135.946569,    0.169002,   70.014995,   16.341133,    0.108067
2016-01-29 24:00:00,    7.562572,    0.486984,   66.508089,    2.381308,  135.833957,    0.162492,   70.058884,   16.344144,    0.102624
2016-01-30 24:00:00,    7.564126,    0.486984,   65.979058,    2.358880,  135.714916,    0.155350,   70.102960,   16.347062,    0.099106
2016-01-31 24:00:00,    7.567417,    0.486984,   65.452793,    2.338917,  135.576709,    0.146651,   70.147347,   16.349858,    0.095411
2016-02-01 24:00:00,    7.555480,    0.486984,   64.935167,    2.319951,  135.436954,    0.136636,   70.191030,   16.352523,    0.091477
2016-02-02 24:00:00,    7.561915,    0.486984,   64.424643,    2.303322,  135.294299,    0.128488,   70.235211,   16.355103,    0.088585
2016-02-03 24:00:00,    7.592848,    0.486984,   63.921693,    2.288824,  135.140176,    0.121675,   70.280061,   16.357605,    0.086378
2016-02-04 24:00:00,    7.626484,    0.486984,   63.419241,    2.275400,  134.964763,    0.116609,   70.324716,   16.360039,    0.084691
2016-02-05 24:00:00,    7.659245,    0.486855,   63.569205,    2.212599,  134.409532,    0.103146,   70.284592,   16.255422,    0.082913
2016-02-06 24:00:00,    7.695357,    0.486855,   63.078200,    2.204419,  134.224567,    0.100255,   70.330234,   16.257714,    0.081677
2016-02-07 24:00:00,    7.702064,    0.486854,   62.628209,    2.198470,  134.109096,    0.098213,   70.377412,   16.259892,    0.079659
2016-02-08 24:00:00,    7.724747,    0.486853,   62.139872,    2.193502,  133.907094,    0.099217,   70.423893,   16.262016,    0.078337
2016-02-09 24:00:00,    7.780063,    0.486852,   61.659291,    2.186006,  133.694012,    0.102588,   70.468038,   16.264050,    0.077268
2016-02-10 24:00:00,    7.838908,    0.486849,   61.175899,    2.178229,  133.456274,    0.107863,   70.511131,   16.265973,    0.076099
2016-02-11 24:00:00,    7.888744,    0.486842,   60.722284,    2.166806,  133.228851,    0.113449,   70.551092,   16.267681,    0.074413
