time,flow
2019-05-15 00:00,0.154
2019-05-16 00:00,0.149
2019-05-17 00:00,0.149
2019-05-18 00:00,0.172
2019-05-19 00:00,0.168
2019-05-20 00:00,0.155
2019-05-21 00:00,0.217
2019-05-22 00:00,0.183
2019-05-23 00:00,0.158
2019-05-24 00:00,0.149
2019-05-25 00:00,0.167
2019-05-26 00:00,0.214
2019-05-27 00:00,0.181
2019-05-28 00:00,0.17
2019-05-29 00:00,0.184
2019-05-30 00:00,0.467
2019-05-31 00:00,1.151
2019-06-01 00:00,0.86
2019-06-02 00:00,1.284
2019-06-03 00:00,0.897
2019-06-04 00:00,0.707
2019-06-05 00:00,1.618
2019-06-06 00:00,1.057
2019-06-07 00:00,0.705
2019-06-08 00:00,0.583
2019-06-09 00:00,0.483
2019-06-10 00:00,0.416
2019-06-11 00:00,0.367
2019-06-12 00:00,0.33
2019-06-13 00:00,0.307
2019-06-14 00:00,0.278
2019-06-15 00:00,0.26
2019-06-16 00:00,0.287
2019-06-17 00:00,0.39
2019-06-18 00:00,0.311
2019-06-19 00:00,0.258
2019-06-20 00:00,0.236
2019-06-21 00:00,0.214
2019-06-22 00:00,0.198
2019-06-23 00:00,0.194
2019-06-24 00:00,0.241
2019-06-25 00:00,0.211
2019-06-26 00:00,0.183
2019-06-27 00:00,0.165
2019-06-28 00:00,0.155
2019-06-29 00:00,0.225
2019-06-30 00:00,0.231
2019-07-01 00:00,0.174
2019-07-02 00:00,0.151
2019-07-03 00:00,0.14
2019-07-04 00:00,0.137
2019-07-05 00:00,0.132
2019-07-06 00:00,0.125
2019-07-07 00:00,0.117
2019-07-08 00:00,0.116
2019-07-09 00:00,0.19
2019-07-10 00:00,0.308
2019-07-11 00:00,0.232
2019-07-12 00:00,0.364
2019-07-13 00:00,0.412
2019-07-14 00:00,0.24
2019-07-15 00:00,0.177
2019-07-16 00:00,0.152
2019-07-17 00:00,0.169
2019-07-18 00:00,0.18
2019-07-19 00:00,0.435
2019-07-20 00:00,0.853
2019-07-21 00:00,0.551
2019-07-22 00:00,0.915
2019-07-23 00:00,0.565
2019-07-24 00:00,0.648
2019-07-25 00:00,0.431
2019-07-26 00:00,0.337
2019-07-27 00:00,0.819
2019-07-28 00:00,0.614
2019-07-29 00:00,0.465
2019-07-30 00:00,0.387
2019-07-31 00:00,0.466
2019-08-01 00:00,0.409
2019-08-02 00:00,0.346
2019-08-03 00:00,0.307
2019-08-04 00:00,1.365
2019-08-05 00:00,1.183
2019-08-06 00:00,1.77
2019-08-07 00:00,4.458
2019-08-08 00:00,1.905
2019-08-09 00:00,8.579
2019-08-10 00:00,3.836
2019-08-11 00:00,3.065
2019-08-12 00:00,2.272
2019-08-13 00:00,1.695
2019-08-14 00:00,1.434
2019-08-15 00:00,1.238
2019-08-16 00:00,1.885
2019-08-17 00:00,1.777
2019-08-18 00:00,1.564
2019-08-19 00:00,1.301
2019-08-20 00:00,1.133
2019-08-21 00:00,1.128
2019-08-22 00:00,1.387
2019-08-23 00:00,1.479
2019-08-24 00:00,1.146
2019-08-25 00:00,1.001
2019-08-26 00:00,0.913
2019-08-27 00:00,0.858
2019-08-28 00:00,0.81
2019-08-29 00:00,1.103
2019-08-30 00:00,2.722
2019-08-31 00:00,4.382
2019-09-01 00:00,2.069
2019-09-02 00:00,2.276
2019-09-03 00:00,2.206
2019-09-04 00:00,2.182
2019-09-05 00:00,2.05
2019-09-06 00:00,2.465
2019-09-07 00:00,1.528
2019-09-08 00:00,1.427
2019-09-09 00:00,3.176
2019-09-10 00:00,2.29
2019-09-11 00:00,2.275
2019-09-12 00:00,1.69
2019-09-13 00:00,1.38
2019-09-14 00:00,1.25
2019-09-15 00:00,1.142
2019-09-16 00:00,1.015
2019-09-17 00:00,0.923
2019-09-18 00:00,0.86
2019-09-19 00:00,0.816
2019-09-20 00:00,0.777
2019-09-21 00:00,0.75
2019-09-22 00:00,1.405
2019-09-23 00:00,1.515
2019-09-24 00:00,1.682
2019-09-25 00:00,2.321
2019-09-26 00:00,2.504
2019-09-27 00:00,2.35
2019-09-28 00:00,1.78
2019-09-29 00:00,1.414
2019-09-30 00:00,1.213
2019-10-01 00:00,1.082
2019-10-02 00:00,0.976
2019-10-03 00:00,0.932
2019-10-04 00:00,0.924
2019-10-05 00:00,1.209
2019-10-06 00:00,3.741
2019-10-07 00:00,2.122
2019-10-08 00:00,2.005
2019-10-09 00:00,2.207
2019-10-10 00:00,2.207
2019-10-11 00:00,1.848
2019-10-12 00:00,1.492
2019-10-13 00:00,2.328
2019-10-14 00:00,2.1
2019-10-15 00:00,1.586
2019-10-16 00:00,1.541
2019-10-17 00:00,1.375
2019-10-18 00:00,1.748
2019-10-19 00:00,2.477
2019-10-20 00:00,1.654
2019-10-21 00:00,1.377
2019-10-22 00:00,1.235
2019-10-23 00:00,1.189
2019-10-24 00:00,1.153
2019-10-25 00:00,1.036
2019-10-26 00:00,0.971
2019-10-27 00:00,0.905
2019-10-28 00:00,0.859
2019-10-29 00:00,0.827
2019-10-30 00:00,0.807
2019-10-31 00:00,0.79
2019-11-01 00:00,1.279
2019-11-02 00:00,2.096
2019-11-03 00:00,1.966
2019-11-04 00:00,6.076
2019-11-05 00:00,2.908
2019-11-06 00:00,2.01
2019-11-07 00:00,2.65
2019-11-08 00:00,1.89
2019-11-09 00:00,1.548
2019-11-10 00:00,1.517
2019-11-11 00:00,2.081
2019-11-12 00:00,1.802
2019-11-13 00:00,1.474
2019-11-14 00:00,1.28
2019-11-15 00:00,1.163
2019-11-16 00:00,1.087
2019-11-17 00:00,1.006
2019-11-18 00:00,0.953
2019-11-19 00:00,0.922
2019-11-20 00:00,0.927
2019-11-21 00:00,0.884
2019-11-22 00:00,0.981
2019-11-23 00:00,1.82
2019-11-24 00:00,2.303
2019-11-25 00:00,1.742
2019-11-26 00:00,2.841
2019-11-27 00:00,2.466
2019-11-28 00:00,1.706
2019-11-29 00:00,1.384
2019-11-30 00:00,1.198
2019-12-01 00:00,1.078
2019-12-02 00:00,1.251
2019-12-03 00:00,1.256
2019-12-04 00:00,1.132
2019-12-05 00:00,2.475
2019-12-06 00:00,2.088
2019-12-07 00:00,6.735
2019-12-08 00:00,6.773
2019-12-09 00:00,3.194
2019-12-10 00:00,4.702
2019-12-11 00:00,3.45
2019-12-12 00:00,2.547
2019-12-13 00:00,1.912
2019-12-14 00:00,1.976
2019-12-15 00:00,1.87
2019-12-16 00:00,2.036
2019-12-17 00:00,1.728
2019-12-18 00:00,1.748
2019-12-19 00:00,2.469
2019-12-20 00:00,2.019
2019-12-21 00:00,1.486
2019-12-22 00:00,1.257
2019-12-23 00:00,1.249
2019-12-24 00:00,1.121
2019-12-25 00:00,1.001
2019-12-26 00:00,0.932
2019-12-27 00:00,1.019
2019-12-28 00:00,1.036
2019-12-29 00:00,0.933
2019-12-30 00:00,0.864
2019-12-31 00:00,0.809
