time,flow
2018-02-12 00:00,0.185
2018-02-13 00:00,0.171
2018-02-14 00:00,0.171
2018-02-15 00:00,0.164
2018-02-16 00:00,0.169
2018-02-17 00:00,0.192
2018-02-18 00:00,0.2
2018-02-19 00:00,0.233
2018-02-20 00:00,0.188
2018-02-21 00:00,0.167
2018-02-22 00:00,0.156
2018-02-23 00:00,0.146
2018-02-24 00:00,0.138
2018-02-25 00:00,0.133
2018-02-26 00:00,0.128
2018-02-27 00:00,0.129
2018-02-28 00:00,0.125
2018-03-01 00:00,0.126
2018-03-02 00:00,0.127
2018-03-03 00:00,0.126
2018-03-04 00:00,0.136
2018-03-05 00:00,0.438
2018-03-06 00:00,0.985
2018-03-07 00:00,0.605
2018-03-08 00:00,0.426
2018-03-09 00:00,0.372
2018-03-10 00:00,0.795
2018-03-11 00:00,0.506
2018-03-12 00:00,0.331
2018-03-13 00:00,0.271
2018-03-14 00:00,0.244
2018-03-15 00:00,0.693
2018-03-16 00:00,0.907
2018-03-17 00:00,0.447
2018-03-18 00:00,0.321
2018-03-19 00:00,0.276
2018-03-20 00:00,0.247
2018-03-21 00:00,0.232
2018-03-22 00:00,0.234
2018-03-23 00:00,0.34
2018-03-24 00:00,0.239
2018-03-25 00:00,0.214
2018-03-26 00:00,0.206
2018-03-27 00:00,0.205
2018-03-28 00:00,0.19
2018-03-29 00:00,0.177
2018-03-30 00:00,0.312
2018-03-31 00:00,0.343
2018-04-01 00:00,0.256
2018-04-02 00:00,0.235
2018-04-03 00:00,0.898
2018-04-04 00:00,0.769
2018-04-05 00:00,0.759
2018-04-06 00:00,0.637
2018-04-07 00:00,0.429
2018-04-08 00:00,0.34
2018-04-09 00:00,0.295
2018-04-10 00:00,0.294
2018-04-11 00:00,0.299
2018-04-12 00:00,0.268
2018-04-13 00:00,0.253
2018-04-14 00:00,0.235
2018-04-15 00:00,0.226
2018-04-16 00:00,0.215
2018-04-17 00:00,0.205
2018-04-18 00:00,0.196
2018-04-19 00:00,0.186
2018-04-20 00:00,0.178
2018-04-21 00:00,0.177
2018-04-22 00:00,0.17
2018-04-23 00:00,0.164
2018-04-24 00:00,0.158
2018-04-25 00:00,0.153
2018-04-26 00:00,0.148
2018-04-27 00:00,0.156
2018-04-28 00:00,0.145
2018-04-29 00:00,0.143
2018-04-30 00:00,0.138
2018-05-01 00:00,0.144
2018-05-02 00:00,0.142
2018-05-03 00:00,0.133
2018-05-04 00:00,0.129
2018-05-05 00:00,0.127
2018-05-06 00:00,0.123
2018-05-07 00:00,0.12
2018-05-08 00:00,0.119
2018-05-09 00:00,0.117
2018-05-10 00:00,0.111
2018-05-11 00:00,0.114
2018-05-12 00:00,0.116
2018-05-13 00:00,0.118
2018-05-14 00:00,0.107
2018-05-15 00:00,0.103
2018-05-16 00:00,0.101
2018-05-17 00:00,0.1
2018-05-18 00:00,0.097
2018-05-19 00:00,0.096
2018-05-20 00:00,0.095
2018-05-21 00:00,0.093
2018-05-22 00:00,0.087
2018-05-23 00:00,0.082
2018-05-24 00:00,0.082
2018-05-25 00:00,0.076
2018-05-26 00:00,0.069
2018-05-27 00:00,0.085
2018-05-28 00:00,0.077
2018-05-29 00:00,0.081
2018-05-30 00:00,0.074
2018-05-31 00:00,0.069
2018-06-01 00:00,0.071
2018-06-02 00:00,0.08
2018-06-03 00:00,0.079
2018-06-04 00:00,0.07
2018-06-05 00:00,0.068
2018-06-06 00:00,0.067
2018-06-07 00:00,0.064
2018-06-08 00:00,0.059
2018-06-09 00:00,0.061
2018-06-10 00:00,0.061
2018-06-11 00:00,0.061
2018-06-12 00:00,0.055
2018-06-13 00:00,0.06
2018-06-14 00:00,0.059
2018-06-15 00:00,0.053
2018-06-16 00:00,0.079
2018-06-17 00:00,0.06
2018-06-18 00:00,0.05
2018-06-19 00:00,0.072
2018-06-20 00:00,0.079
2018-06-21 00:00,0.064
2018-06-22 00:00,0.063
2018-06-23 00:00,0.061
2018-06-24 00:00,0.06
2018-06-25 00:00,0.05
2018-06-26 00:00,0.049
2018-06-27 00:00,0.049
2018-06-28 00:00,0.047
2018-06-29 00:00,0.047
2018-06-30 00:00,0.05
2018-07-01 00:00,0.046
2018-07-02 00:00,0.045
2018-07-03 00:00,0.038
2018-07-04 00:00,0.035
2018-07-05 00:00,0.034
2018-07-06 00:00,0.034
2018-07-07 00:00,0.036
2018-07-08 00:00,0.036
2018-07-09 00:00,0.034
2018-07-10 00:00,0.037
2018-07-11 00:00,0.034
2018-07-12 00:00,0.037
2018-07-13 00:00,0.036
2018-07-14 00:00,0.037
2018-07-15 00:00,0.037
2018-07-16 00:00,0.034
2018-07-17 00:00,0.031
2018-07-18 00:00,0.028
