time,flow
2018-07-21 00:00,0.037
2018-07-22 00:00,0.035
2018-07-23 00:00,0.047
2018-07-24 00:00,0.046
2018-07-25 00:00,0.044
2018-07-26 00:00,0.041
2018-07-27 00:00,0.042
2018-07-28 00:00,0.13
2018-07-29 00:00,0.105
2018-07-30 00:00,0.074
2018-07-31 00:00,0.072
2018-08-01 00:00,0.126
2018-08-02 00:00,0.184
2018-08-03 00:00,0.125
2018-08-04 00:00,0.094
2018-08-05 00:00,0.082
2018-08-06 00:00,0.081
2018-08-07 00:00,0.069
2018-08-08 00:00,0.067
2018-08-09 00:00,0.064
2018-08-10 00:00,0.068
2018-08-11 00:00,0.062
2018-08-12 00:00,0.07
2018-08-13 00:00,0.082
2018-08-14 00:00,0.088
2018-08-15 00:00,0.155
2018-08-16 00:00,0.123
2018-08-17 00:00,0.103
2018-08-18 00:00,0.101
2018-08-19 00:00,0.173
2018-08-20 00:00,0.168
2018-08-21 00:00,0.109
2018-08-22 00:00,0.202
2018-08-23 00:00,0.155
2018-08-24 00:00,0.14
2018-08-25 00:00,0.123
2018-08-26 00:00,0.163
2018-08-27 00:00,0.161
2018-08-28 00:00,0.13
2018-08-29 00:00,0.115
2018-08-30 00:00,0.105
2018-08-31 00:00,0.098
2018-09-01 00:00,0.095
2018-09-02 00:00,0.093
2018-09-03 00:00,0.119
2018-09-04 00:00,0.116
2018-09-05 00:00,0.102
2018-09-06 00:00,0.097
2018-09-07 00:00,0.096
2018-09-08 00:00,0.094
2018-09-09 00:00,0.119
2018-09-10 00:00,0.187
2018-09-11 00:00,0.239
2018-09-12 00:00,0.163
2018-09-13 00:00,0.159
2018-09-14 00:00,0.154
2018-09-15 00:00,0.193
2018-09-16 00:00,0.715
2018-09-17 00:00,0.352
2018-09-18 00:00,0.355
2018-09-19 00:00,1.64
2018-09-20 00:00,1.173
2018-09-21 00:00,0.745
2018-09-22 00:00,0.504
2018-09-23 00:00,0.397
2018-09-24 00:00,0.332
2018-09-25 00:00,0.308
2018-09-26 00:00,0.329
2018-09-27 00:00,0.291
2018-09-28 00:00,0.252
2018-09-29 00:00,0.235
2018-09-30 00:00,0.219
2018-10-01 00:00,0.217
2018-10-02 00:00,0.186
2018-10-03 00:00,0.178
2018-10-04 00:00,0.173
2018-10-05 00:00,0.17
2018-10-06 00:00,0.164
2018-10-07 00:00,0.252
2018-10-08 00:00,0.73
2018-10-09 00:00,3.069
2018-10-10 00:00,1.661
2018-10-11 00:00,1.134
2018-10-12 00:00,2.082
2018-10-13 00:00,2.955
2018-10-14 00:00,1.719
2018-10-15 00:00,1.142
2018-10-16 00:00,0.866
2018-10-17 00:00,0.657
2018-10-18 00:00,0.551
2018-10-19 00:00,0.483
2018-10-20 00:00,0.45
2018-10-21 00:00,0.462
2018-10-22 00:00,0.398
2018-10-23 00:00,0.362
2018-10-24 00:00,0.331
2018-10-25 00:00,0.31
2018-10-26 00:00,0.277
2018-10-27 00:00,0.246
2018-10-28 00:00,0.238
2018-10-29 00:00,0.239
2018-10-30 00:00,0.236
2018-10-31 00:00,0.242
2018-11-01 00:00,0.285
2018-11-02 00:00,0.262
2018-11-03 00:00,1.72
2018-11-04 00:00,1.204
2018-11-05 00:00,0.845
2018-11-06 00:00,0.626
2018-11-07 00:00,0.546
2018-11-08 00:00,0.668
2018-11-09 00:00,0.859
2018-11-10 00:00,1.045
2018-11-11 00:00,1.212
2018-11-12 00:00,0.992
2018-11-13 00:00,0.791
2018-11-14 00:00,3.411
2018-11-15 00:00,1.91
2018-11-16 00:00,1.264
2018-11-17 00:00,0.953
2018-11-18 00:00,0.757
2018-11-19 00:00,0.634
2018-11-20 00:00,0.656
2018-11-21 00:00,1.665
2018-11-22 00:00,1.118
2018-11-23 00:00,1.361
2018-11-24 00:00,1.165
2018-11-25 00:00,1.012
2018-11-26 00:00,1.119
2018-11-27 00:00,1.171
2018-11-28 00:00,2.117
2018-11-29 00:00,3.462
2018-11-30 00:00,2.942
2018-12-01 00:00,1.95
2018-12-02 00:00,1.62
2018-12-03 00:00,1.316
2018-12-04 00:00,1.011
2018-12-05 00:00,0.972
2018-12-06 00:00,1.214
2018-12-07 00:00,1.94
2018-12-08 00:00,1.469
2018-12-09 00:00,1.067
2018-12-10 00:00,0.857
2018-12-11 00:00,0.739
2018-12-12 00:00,0.625
2018-12-13 00:00,0.542
2018-12-14 00:00,0.471
2018-12-15 00:00,0.753
2018-12-16 00:00,1.33
2018-12-17 00:00,1.662
2018-12-18 00:00,1.851
2018-12-19 00:00,1.347
2018-12-20 00:00,1.494
2018-12-21 00:00,1.434
2018-12-22 00:00,1.069
2018-12-23 00:00,0.866
2018-12-24 00:00,0.712
2018-12-25 00:00,0.639
2018-12-26 00:00,0.574
2018-12-27 00:00,0.516
2018-12-28 00:00,0.515
2018-12-29 00:00,0.613
2018-12-30 00:00,0.5
2018-12-31 00:00,0.48
