time,flow
2016-06-06 00:00,0.288
2016-06-07 00:00,0.293
2016-06-08 00:00,0.253
2016-06-09 00:00,0.227
2016-06-10 00:00,0.232
2016-06-11 00:00,0.758
2016-06-12 00:00,0.514
2016-06-13 00:00,0.386
2016-06-14 00:00,0.33
2016-06-15 00:00,0.364
2016-06-16 00:00,0.58
2016-06-17 00:00,0.437
2016-06-18 00:00,0.345
2016-06-19 00:00,0.296
2016-06-20 00:00,0.308
2016-06-21 00:00,1.31
2016-06-22 00:00,1.751
2016-06-23 00:00,1.012
2016-06-24 00:00,1.23
2016-06-25 00:00,1.462
2016-06-26 00:00,0.838
2016-06-27 00:00,0.631
2016-06-28 00:00,0.496
2016-06-29 00:00,0.409
2016-06-30 00:00,0.354
2016-07-01 00:00,0.317
2016-07-02 00:00,0.291
2016-07-03 00:00,0.352
2016-07-04 00:00,0.326
2016-07-05 00:00,0.279
2016-07-06 00:00,0.263
2016-07-07 00:00,0.256
2016-07-08 00:00,0.267
2016-07-09 00:00,0.241
2016-07-10 00:00,0.283
2016-07-11 00:00,0.264
2016-07-12 00:00,0.648
2016-07-13 00:00,1.602
2016-07-14 00:00,0.806
2016-07-15 00:00,0.529
2016-07-16 00:00,4.011
2016-07-17 00:00,5.901
2016-07-18 00:00,2.544
2016-07-19 00:00,2.192
2016-07-20 00:00,1.247
2016-07-21 00:00,0.899
2016-07-22 00:00,0.811
2016-07-23 00:00,0.684
2016-07-24 00:00,0.651
2016-07-25 00:00,0.652
2016-07-26 00:00,0.605
2016-07-27 00:00,0.514
2016-07-28 00:00,0.461
2016-07-29 00:00,0.436
2016-07-30 00:00,0.426
2016-07-31 00:00,0.406
2016-08-01 00:00,0.44
2016-08-02 00:00,0.469
2016-08-03 00:00,0.421
2016-08-04 00:00,0.381
2016-08-05 00:00,0.381
2016-08-06 00:00,0.351
2016-08-07 00:00,0.337
2016-08-08 00:00,0.385
2016-08-09 00:00,0.409
2016-08-10 00:00,0.362
2016-08-11 00:00,0.442
2016-08-12 00:00,1.249
2016-08-13 00:00,0.806
2016-08-14 00:00,0.57
2016-08-15 00:00,0.546
2016-08-16 00:00,0.775
2016-08-17 00:00,1.26
2016-08-18 00:00,8.923
2016-08-19 00:00,2.474
2016-08-20 00:00,1.349
2016-08-21 00:00,0.94
2016-08-22 00:00,0.942
2016-08-23 00:00,0.992
2016-08-24 00:00,0.804
2016-08-25 00:00,0.732
2016-08-26 00:00,0.702
2016-08-27 00:00,0.839
2016-08-28 00:00,0.701
2016-08-29 00:00,0.609
2016-08-30 00:00,0.582
2016-08-31 00:00,0.594
2016-09-01 00:00,0.548
2016-09-02 00:00,0.605
2016-09-03 00:00,0.562
2016-09-04 00:00,0.495
2016-09-05 00:00,0.463
2016-09-06 00:00,0.471
2016-09-07 00:00,1.281
2016-09-08 00:00,0.847
2016-09-09 00:00,0.672
2016-09-10 00:00,0.789
2016-09-11 00:00,1.738
2016-09-12 00:00,1.027
2016-09-13 00:00,0.908
2016-09-14 00:00,1.101
2016-09-15 00:00,0.865
2016-09-16 00:00,0.702
2016-09-17 00:00,0.878
2016-09-18 00:00,0.731
2016-09-19 00:00,0.68
2016-09-20 00:00,0.827
2016-09-21 00:00,0.854
2016-09-22 00:00,4.811
2016-09-23 00:00,2.455
2016-09-24 00:00,1.311
2016-09-25 00:00,1.024
2016-09-26 00:00,1.147
2016-09-27 00:00,0.952
2016-09-28 00:00,0.879
2016-09-29 00:00,0.729
2016-09-30 00:00,0.705
2016-10-01 00:00,0.647
2016-10-02 00:00,0.594
2016-10-03 00:00,0.583
2016-10-04 00:00,0.93
2016-10-05 00:00,0.836
2016-10-06 00:00,0.823
2016-10-07 00:00,0.763
2016-10-08 00:00,0.66
2016-10-09 00:00,0.74
2016-10-10 00:00,0.66
2016-10-11 00:00,0.584
2016-10-12 00:00,0.528
2016-10-13 00:00,0.489
2016-10-14 00:00,0.489
2016-10-15 00:00,0.525
2016-10-16 00:00,0.51
2016-10-17 00:00,0.857
2016-10-18 00:00,0.922
2016-10-19 00:00,0.663
2016-10-20 00:00,0.619
2016-10-21 00:00,0.538
2016-10-22 00:00,0.492
2016-10-23 00:00,0.566
2016-10-24 00:00,0.709
2016-10-25 00:00,0.568
2016-10-26 00:00,0.573
2016-10-27 00:00,0.659
2016-10-28 00:00,0.94
2016-10-29 00:00,0.742
2016-10-30 00:00,1.215
2016-10-31 00:00,1.959
2016-11-01 00:00,4.778
2016-11-02 00:00,2.482
2016-11-03 00:00,6.607
2016-11-04 00:00,7.266
2016-11-05 00:00,3.547
2016-11-06 00:00,2.308
2016-11-07 00:00,1.777
2016-11-08 00:00,1.46
2016-11-09 00:00,1.145
2016-11-10 00:00,0.929
2016-11-11 00:00,0.988
2016-11-12 00:00,1.526
2016-11-13 00:00,6.812
2016-11-14 00:00,1.752
2016-11-15 00:00,1.296
2016-11-16 00:00,1.229
2016-11-17 00:00,1.159
2016-11-18 00:00,3.955
2016-11-19 00:00,3.542
2016-11-20 00:00,1.542
2016-11-21 00:00,1.085
2016-11-22 00:00,0.845
2016-11-23 00:00,0.713
2016-11-24 00:00,0.76
2016-11-25 00:00,0.653
2016-11-26 00:00,1.063
2016-11-27 00:00,1.073
2016-11-28 00:00,0.841
2016-11-29 00:00,2.196
2016-11-30 00:00,2.056
2016-12-01 00:00,2.036
2016-12-02 00:00,1.57
2016-12-03 00:00,2.143
2016-12-04 00:00,1.357
2016-12-05 00:00,1.455
2016-12-06 00:00,2.445
2016-12-07 00:00,2.021
2016-12-08 00:00,2.242
2016-12-09 00:00,3.834
2016-12-10 00:00,5.664
2016-12-11 00:00,2.41
2016-12-12 00:00,1.664
2016-12-13 00:00,1.26
2016-12-14 00:00,1.039
2016-12-15 00:00,1.02
2016-12-16 00:00,0.852
2016-12-17 00:00,0.858
2016-12-18 00:00,0.885
2016-12-19 00:00,0.714
2016-12-20 00:00,0.652
2016-12-21 00:00,0.585
2016-12-22 00:00,0.533
2016-12-23 00:00,0.591
2016-12-24 00:00,0.779
2016-12-25 00:00,0.727
2016-12-26 00:00,0.713
2016-12-27 00:00,0.706
2016-12-28 00:00,0.865
2016-12-29 00:00,0.643
2016-12-30 00:00,0.707
2016-12-31 00:00,1.114
2017-01-01 00:00,1.057
2017-01-02 00:00,0.809
2017-01-03 00:00,0.668
2017-01-04 00:00,0.621
2017-01-05 00:00,0.583
2017-01-06 00:00,0.541
2017-01-07 00:00,0.498
2017-01-08 00:00,0.46
2017-01-09 00:00,0.435
2017-01-10 00:00,0.509
2017-01-11 00:00,0.488
2017-01-12 00:00,0.478
2017-01-13 00:00,0.418
2017-01-14 00:00,0.422
2017-01-15 00:00,0.64
2017-01-16 00:00,0.704
2017-01-17 00:00,0.667
2017-01-18 00:00,0.612
2017-01-19 00:00,0.505
2017-01-20 00:00,0.552
2017-01-21 00:00,0.471
2017-01-22 00:00,0.453
2017-01-23 00:00,0.475
2017-01-24 00:00,0.769
2017-01-25 00:00,0.545
2017-01-26 00:00,0.99
2017-01-27 00:00,1.164
2017-01-28 00:00,1.923
2017-01-29 00:00,1.277
2017-01-30 00:00,0.884
2017-01-31 00:00,0.725
2017-02-01 00:00,0.711
2017-02-02 00:00,0.765
2017-02-03 00:00,0.652
2017-02-04 00:00,0.587
2017-02-05 00:00,0.605
2017-02-06 00:00,0.607
2017-02-07 00:00,0.574
2017-02-08 00:00,0.535
2017-02-09 00:00,0.49
2017-02-10 00:00,0.562
2017-02-11 00:00,0.589
2017-02-12 00:00,0.606
2017-02-13 00:00,0.632
2017-02-14 00:00,0.532
2017-02-15 00:00,0.492
2017-02-16 00:00,0.468
2017-02-17 00:00,0.443
2017-02-18 00:00,0.427
2017-02-19 00:00,0.417
2017-02-20 00:00,0.483
2017-02-21 00:00,0.448
2017-02-22 00:00,0.406
2017-02-23 00:00,0.596
2017-02-24 00:00,0.713
2017-02-25 00:00,0.513
2017-02-26 00:00,0.46
2017-02-27 00:00,0.427
2017-02-28 00:00,0.402
2017-03-01 00:00,0.369
2017-03-02 00:00,0.341
2017-03-03 00:00,0.378
2017-03-04 00:00,0.321
2017-03-05 00:00,0.321
2017-03-06 00:00,0.284
2017-03-07 00:00,0.279
2017-03-08 00:00,0.27
2017-03-09 00:00,0.289
2017-03-10 00:00,0.404
2017-03-11 00:00,0.404
2017-03-12 00:00,0.365
2017-03-13 00:00,0.359
2017-03-14 00:00,0.334
2017-03-15 00:00,0.312
2017-03-16 00:00,0.639
2017-03-17 00:00,1.939
2017-03-18 00:00,0.832
2017-03-19 00:00,0.686
2017-03-20 00:00,0.554
2017-03-21 00:00,0.477
2017-03-22 00:00,0.426
2017-03-23 00:00,0.466
2017-03-24 00:00,1.026
2017-03-25 00:00,1.314
2017-03-26 00:00,1.193
2017-03-27 00:00,1.218
2017-03-28 00:00,1.048
2017-03-29 00:00,0.801
2017-03-30 00:00,0.676
2017-03-31 00:00,0.759
2017-04-01 00:00,1.459
2017-04-02 00:00,1.189
2017-04-03 00:00,0.871
2017-04-04 00:00,0.765
2017-04-05 00:00,0.661
2017-04-06 00:00,0.692
2017-04-07 00:00,0.579
2017-04-08 00:00,0.524
2017-04-09 00:00,0.494
2017-04-10 00:00,0.449
2017-04-11 00:00,0.423
2017-04-12 00:00,0.405
2017-04-13 00:00,0.416
2017-04-14 00:00,0.415
2017-04-15 00:00,0.377
2017-04-16 00:00,0.629
2017-04-17 00:00,0.905
2017-04-18 00:00,0.59
2017-04-19 00:00,1.322
2017-04-20 00:00,1.017
2017-04-21 00:00,0.67
2017-04-22 00:00,0.556
2017-04-23 00:00,0.899
2017-04-24 00:00,0.901
2017-04-25 00:00,0.682
2017-04-26 00:00,0.586
2017-04-27 00:00,0.503
2017-04-28 00:00,0.452
2017-04-29 00:00,0.409
2017-04-30 00:00,0.354
2017-05-01 00:00,0.363
2017-05-02 00:00,0.308
2017-05-03 00:00,0.328
2017-05-04 00:00,0.288
2017-05-05 00:00,0.285
2017-05-06 00:00,0.277
2017-05-07 00:00,0.456
2017-05-08 00:00,0.349
2017-05-09 00:00,0.3
2017-05-10 00:00,0.278
2017-05-11 00:00,0.261
2017-05-12 00:00,0.252
2017-05-13 00:00,0.254
2017-05-14 00:00,0.298
2017-05-15 00:00,0.483
2017-05-16 00:00,0.403
2017-05-17 00:00,0.54
2017-05-18 00:00,0.387
2017-05-19 00:00,0.338
2017-05-20 00:00,0.317
2017-05-21 00:00,0.293
2017-05-22 00:00,0.318
2017-05-23 00:00,0.643
2017-05-24 00:00,0.797
2017-05-25 00:00,0.653
2017-05-26 00:00,0.452
2017-05-27 00:00,0.378
2017-05-28 00:00,2.037
2017-05-29 00:00,3.103
2017-05-30 00:00,1.202
2017-05-31 00:00,0.81
2017-06-01 00:00,0.627
2017-06-02 00:00,0.601
2017-06-03 00:00,0.699
2017-06-04 00:00,0.802
2017-06-05 00:00,3.114
2017-06-06 00:00,2.025
2017-06-07 00:00,1.193
2017-06-08 00:00,1.529
2017-06-09 00:00,1.186
2017-06-10 00:00,0.956
2017-06-11 00:00,0.819
2017-06-12 00:00,0.694
2017-06-13 00:00,2.888
2017-06-14 00:00,1.563
2017-06-15 00:00,1.354
2017-06-16 00:00,1.146
2017-06-17 00:00,2.033
2017-06-18 00:00,1.302
2017-06-19 00:00,0.951
2017-06-20 00:00,0.794
2017-06-21 00:00,0.704
2017-06-22 00:00,0.586
2017-06-23 00:00,0.605
2017-06-24 00:00,5.391
2017-06-25 00:00,1.888
2017-06-26 00:00,1.193
2017-06-27 00:00,0.884
2017-06-28 00:00,1.456
2017-06-29 00:00,2.12
2017-06-30 00:00,1.288
2017-07-01 00:00,0.928
2017-07-02 00:00,0.773
2017-07-03 00:00,0.666
2017-07-04 00:00,0.607
2017-07-05 00:00,0.543
2017-07-06 00:00,0.513
2017-07-07 00:00,0.528
2017-07-08 00:00,0.729
2017-07-09 00:00,0.551
2017-07-10 00:00,0.458
2017-07-11 00:00,0.397
2017-07-12 00:00,0.464
2017-07-13 00:00,1.211
2017-07-14 00:00,0.762
2017-07-15 00:00,0.581
2017-07-16 00:00,0.486
2017-07-17 00:00,0.45
2017-07-18 00:00,0.425
2017-07-19 00:00,0.409
2017-07-20 00:00,0.404
2017-07-21 00:00,0.407
2017-07-22 00:00,0.539
2017-07-23 00:00,0.541
2017-07-24 00:00,1.584
2017-07-25 00:00,1.015
2017-07-26 00:00,0.704
2017-07-27 00:00,0.59
2017-07-28 00:00,1.244
2017-07-29 00:00,1.09
2017-07-30 00:00,0.785
2017-07-31 00:00,0.655
2017-08-01 00:00,0.88
2017-08-02 00:00,0.763
2017-08-03 00:00,2.624
2017-08-04 00:00,1.512
2017-08-05 00:00,2.381
2017-08-06 00:00,1.384
2017-08-07 00:00,1.036
2017-08-08 00:00,1.285
2017-08-09 00:00,1.122
2017-08-10 00:00,0.821
2017-08-11 00:00,0.667
2017-08-12 00:00,0.602
2017-08-13 00:00,0.604
2017-08-14 00:00,0.607
2017-08-15 00:00,0.542
2017-08-16 00:00,0.556
2017-08-17 00:00,0.587
2017-08-18 00:00,0.526
2017-08-19 00:00,0.54
2017-08-20 00:00,0.491
2017-08-21 00:00,0.501
2017-08-22 00:00,0.435
2017-08-23 00:00,0.446
2017-08-24 00:00,1.043
2017-08-25 00:00,0.728
2017-08-26 00:00,0.539
2017-08-27 00:00,1.476
2017-08-28 00:00,0.994
2017-08-29 00:00,0.71
2017-08-30 00:00,0.619
2017-08-31 00:00,0.731
2017-09-01 00:00,1.888
2017-09-02 00:00,2.17
2017-09-03 00:00,1.321
2017-09-04 00:00,1.023
2017-09-05 00:00,1.004
2017-09-06 00:00,2.06
2017-09-07 00:00,1.255
2017-09-08 00:00,1.529
2017-09-09 00:00,1.46
2017-09-10 00:00,1.025
2017-09-11 00:00,0.886
2017-09-12 00:00,0.736
2017-09-13 00:00,0.661
2017-09-14 00:00,0.591
2017-09-15 00:00,0.551
2017-09-16 00:00,0.539
2017-09-17 00:00,2.063
2017-09-18 00:00,4.401
2017-09-19 00:00,1.61
2017-09-20 00:00,1.266
2017-09-21 00:00,1.065
2017-09-22 00:00,1.09
2017-09-23 00:00,5.198
2017-09-24 00:00,2.507
2017-09-25 00:00,1.92
2017-09-26 00:00,1.547
2017-09-27 00:00,1.209
2017-09-28 00:00,1.042
2017-09-29 00:00,0.95
2017-09-30 00:00,0.837
2017-10-01 00:00,0.708
2017-10-02 00:00,0.71
2017-10-03 00:00,0.634
2017-10-04 00:00,0.61
2017-10-05 00:00,0.621
2017-10-06 00:00,0.568
2017-10-07 00:00,1.131
2017-10-08 00:00,0.905
2017-10-09 00:00,1.74
2017-10-10 00:00,1.008
2017-10-11 00:00,0.875
2017-10-12 00:00,0.694
2017-10-13 00:00,0.747
2017-10-14 00:00,0.752
2017-10-15 00:00,0.696
2017-10-16 00:00,0.976
2017-10-17 00:00,0.758
2017-10-18 00:00,0.672
2017-10-19 00:00,0.667
2017-10-20 00:00,0.887
2017-10-21 00:00,0.901
2017-10-22 00:00,0.84
2017-10-23 00:00,0.78
2017-10-24 00:00,0.744
2017-10-25 00:00,1.156
2017-10-26 00:00,3.156
2017-10-27 00:00,1.495
2017-10-28 00:00,1.108
2017-10-29 00:00,4.494
2017-10-30 00:00,2.062
2017-10-31 00:00,1.634
2017-11-01 00:00,1.929
2017-11-02 00:00,1.263
2017-11-03 00:00,1.038
2017-11-04 00:00,0.956
2017-11-05 00:00,0.792
2017-11-06 00:00,0.774
2017-11-07 00:00,0.737
2017-11-08 00:00,0.749
2017-11-09 00:00,0.655
2017-11-10 00:00,0.606
2017-11-11 00:00,0.619
2017-11-12 00:00,0.779
2017-11-13 00:00,0.769
2017-11-14 00:00,1.269
2017-11-15 00:00,1.074
2017-11-16 00:00,0.871
2017-11-17 00:00,0.672
2017-11-18 00:00,0.629
2017-11-19 00:00,0.569
2017-11-20 00:00,2.573
2017-11-21 00:00,2.192
2017-11-22 00:00,1.386
2017-11-23 00:00,1.085
2017-11-24 00:00,1.007
2017-11-25 00:00,1.206
2017-11-26 00:00,8.349
2017-11-27 00:00,4.558
2017-11-28 00:00,7.485
2017-11-29 00:00,4.721
2017-11-30 00:00,3.102
2017-12-01 00:00,2.053
2017-12-02 00:00,1.682
2017-12-03 00:00,1.612
2017-12-04 00:00,4.747
2017-12-05 00:00,2.408
2017-12-06 00:00,3.787
2017-12-07 00:00,3.176
2017-12-08 00:00,1.822
2017-12-09 00:00,1.742
2017-12-10 00:00,1.366
2017-12-11 00:00,1.149
2017-12-12 00:00,1.068
2017-12-13 00:00,0.998
2017-12-14 00:00,1.306
2017-12-15 00:00,1.795
2017-12-16 00:00,1.186
2017-12-17 00:00,1.007
2017-12-18 00:00,0.902
2017-12-19 00:00,0.821
2017-12-20 00:00,0.789
2017-12-21 00:00,0.841
2017-12-22 00:00,0.745
2017-12-23 00:00,0.706
2017-12-24 00:00,0.646
2017-12-25 00:00,0.613
2017-12-26 00:00,0.594
2017-12-27 00:00,0.572
2017-12-28 00:00,0.587
2017-12-29 00:00,0.659
2017-12-30 00:00,0.631
2017-12-31 00:00,0.605
2018-01-01 00:00,0.631
2018-01-02 00:00,1.585
2018-01-03 00:00,5.672
2018-01-04 00:00,10.9
2018-01-05 00:00,8.199
2018-01-06 00:00,2.95
2018-01-07 00:00,3.906
2018-01-08 00:00,2.508
2018-01-09 00:00,1.57
2018-01-10 00:00,1.393
2018-01-11 00:00,1.496
2018-01-12 00:00,1.39
2018-01-13 00:00,1.155
2018-01-14 00:00,0.943
2018-01-15 00:00,0.858
2018-01-16 00:00,0.889
2018-01-17 00:00,0.963
2018-01-18 00:00,1.033
2018-01-19 00:00,0.823
2018-01-20 00:00,1.635
2018-01-21 00:00,2.812
2018-01-22 00:00,1.403
2018-01-23 00:00,1.09
2018-01-24 00:00,0.925
2018-01-25 00:00,0.778
2018-01-26 00:00,0.69
2018-01-27 00:00,0.746
2018-01-28 00:00,0.632
2018-01-29 00:00,0.592
2018-01-30 00:00,0.55
2018-01-31 00:00,0.528
2018-02-01 00:00,0.489
2018-02-02 00:00,0.47
2018-02-03 00:00,0.52
2018-02-04 00:00,0.445
2018-02-05 00:00,0.422
2018-02-06 00:00,0.49
2018-02-07 00:00,0.426
2018-02-08 00:00,0.422
2018-02-09 00:00,0.345
2018-02-10 00:00,0.454
2018-02-11 00:00,0.418
2018-02-12 00:00,0.45
2018-02-13 00:00,0.507
2018-02-14 00:00,0.448
2018-02-15 00:00,0.415
2018-02-16 00:00,0.476
2018-02-17 00:00,0.452
2018-02-18 00:00,0.497
2018-02-19 00:00,0.802
2018-02-20 00:00,0.739
2018-02-21 00:00,1.133
2018-02-22 00:00,1.284
2018-02-23 00:00,0.971
2018-02-24 00:00,0.92
2018-02-25 00:00,0.891
2018-02-26 00:00,0.803
2018-02-27 00:00,0.709
2018-02-28 00:00,0.629
2018-03-01 00:00,0.582
2018-03-02 00:00,0.592
2018-03-03 00:00,0.644
2018-03-04 00:00,0.66
2018-03-05 00:00,0.631
2018-03-06 00:00,0.596
2018-03-07 00:00,0.56
2018-03-08 00:00,0.58
2018-03-09 00:00,0.534
2018-03-10 00:00,0.551
2018-03-11 00:00,0.581
2018-03-12 00:00,0.568
2018-03-13 00:00,0.605
2018-03-14 00:00,0.521
2018-03-15 00:00,0.514
2018-03-16 00:00,0.477
2018-03-17 00:00,0.47
2018-03-18 00:00,0.467
2018-03-19 00:00,0.452
2018-03-20 00:00,0.555
2018-03-21 00:00,1.088
2018-03-22 00:00,0.743
2018-03-23 00:00,1.064
2018-03-24 00:00,3.419
2018-03-25 00:00,1.879
2018-03-26 00:00,0.997
2018-03-27 00:00,0.755
2018-03-28 00:00,0.691
2018-03-29 00:00,0.587
2018-03-30 00:00,0.565
2018-03-31 00:00,0.61
2018-04-01 00:00,0.501
2018-04-02 00:00,0.453
2018-04-03 00:00,0.428
2018-04-04 00:00,0.44
2018-04-05 00:00,0.372
2018-04-06 00:00,0.359
2018-04-07 00:00,0.355
2018-04-08 00:00,0.345
2018-04-09 00:00,1.613
2018-04-10 00:00,0.842
2018-04-11 00:00,0.634
2018-04-12 00:00,0.528
2018-04-13 00:00,0.464
2018-04-14 00:00,0.446
2018-04-15 00:00,0.44
2018-04-16 00:00,0.411
2018-04-17 00:00,0.406
2018-04-18 00:00,0.429
2018-04-19 00:00,0.487
2018-04-20 00:00,0.503
2018-04-21 00:00,0.475
2018-04-22 00:00,0.428
2018-04-23 00:00,0.361
2018-04-24 00:00,0.989
2018-04-25 00:00,0.891
2018-04-26 00:00,0.588
2018-04-27 00:00,0.528
2018-04-28 00:00,0.409
2018-04-29 00:00,0.411
2018-04-30 00:00,0.364
2018-05-01 00:00,0.394
2018-05-02 00:00,0.328
2018-05-03 00:00,0.356
2018-05-04 00:00,0.359
2018-05-05 00:00,0.306
2018-05-06 00:00,0.281
2018-05-07 00:00,0.278
2018-05-08 00:00,0.314
2018-05-09 00:00,0.244
2018-05-10 00:00,0.285
2018-05-11 00:00,0.274
2018-05-12 00:00,0.259
2018-05-13 00:00,0.244
2018-05-14 00:00,0.237
2018-05-15 00:00,0.236
2018-05-16 00:00,0.244
2018-05-17 00:00,0.263
2018-05-18 00:00,0.257
2018-05-19 00:00,0.279
2018-05-20 00:00,0.233
2018-05-21 00:00,0.26
2018-05-22 00:00,0.318
2018-05-23 00:00,0.27
2018-05-24 00:00,0.233
2018-05-25 00:00,0.234
2018-05-26 00:00,0.209
2018-05-27 00:00,0.208
2018-05-28 00:00,0.255
2018-05-29 00:00,0.263
2018-05-30 00:00,0.213
2018-05-31 00:00,0.215
2018-06-01 00:00,0.22
2018-06-02 00:00,0.251
2018-06-03 00:00,0.214
2018-06-04 00:00,0.208
2018-06-05 00:00,0.198
2018-06-06 00:00,0.186
2018-06-07 00:00,0.184
2018-06-08 00:00,0.194
2018-06-09 00:00,0.196
2018-06-10 00:00,0.221
2018-06-11 00:00,0.192
2018-06-12 00:00,0.183
2018-06-13 00:00,0.178
2018-06-14 00:00,0.17
2018-06-15 00:00,0.152
2018-06-16 00:00,0.192
2018-06-17 00:00,0.176
2018-06-18 00:00,0.149
2018-06-19 00:00,0.142
2018-06-20 00:00,0.142
2018-06-21 00:00,0.144
2018-06-22 00:00,0.143
2018-06-23 00:00,0.171
2018-06-24 00:00,0.146
2018-06-25 00:00,0.185
2018-06-26 00:00,0.16
2018-06-27 00:00,0.149
2018-06-28 00:00,0.145
2018-06-29 00:00,0.744
2018-06-30 00:00,0.476
2018-07-01 00:00,0.273
2018-07-02 00:00,0.23
2018-07-03 00:00,0.217
2018-07-04 00:00,0.473
2018-07-05 00:00,0.304
2018-07-06 00:00,0.282
2018-07-07 00:00,0.243
2018-07-08 00:00,0.514
2018-07-09 00:00,0.328
2018-07-10 00:00,0.248
2018-07-11 00:00,0.221
2018-07-12 00:00,0.211
2018-07-13 00:00,0.202
2018-07-14 00:00,0.241
2018-07-15 00:00,0.223
2018-07-16 00:00,0.197
2018-07-17 00:00,0.194
2018-07-18 00:00,0.185
2018-07-19 00:00,0.175
2018-07-20 00:00,0.173
