DateTime,Depth,temp
2017-10-01,0,10.39568481
2017-10-02,0,12.18453369
2017-10-03,0,10.68065796
2017-10-04,0,8.826501465
2017-10-05,0,9.517602539
2017-10-06,0,9.427728271
2017-10-07,0,9.896295166
2017-10-08,0,10.12008057
2017-10-09,0,10.67540894
2017-10-10,0,9.730706787
2017-10-11,0,10.06624756
2017-10-12,0,9.876428223
2017-10-13,0,10.12728271
2017-10-14,0,11.11934814
2017-10-15,0,13.03392944
2017-10-16,0,11.06762085
2017-10-17,0,9.421075439
2017-10-18,0,8.773553467
2017-10-19,0,6.165185547
2017-10-20,0,6.680108643
2017-10-21,0,10.68053589
2017-10-22,0,8.792871094
2017-10-23,0,8.274316406
2017-10-24,0,8.6574646
2017-10-25,0,7.318292236
2017-10-26,0,7.152185059
2017-10-27,0,4.960809326
2017-10-28,0,6.203942871
2017-10-29,0,7.447869873
2017-10-30,0,6.375543213
2017-10-31,0,6.899255371
2017-11-01,0,4.048730469
2017-11-02,0,4.130456543
2017-11-03,0,2.215509033
2017-11-04,0,0.387139893
2017-11-05,0,8.195306396
2017-11-06,0,11.99349365
2017-11-07,0,7.789331055
2017-11-08,0,8.318017578
2017-11-09,0,10.42540894
2017-11-10,0,9.679650879
2017-11-11,0,8.522637939
2017-11-12,0,6.806756592
2017-11-13,0,4.64800415
2017-11-14,0,4.313592529
2017-11-15,0,0.838983154
2017-11-16,0,2.881921387
2017-11-17,0,6.335351563
2017-11-18,0,4.983666992
2017-11-19,0,2.842248535
2017-11-20,0,3.07479248
2017-11-21,0,2.704156494
2017-11-22,0,0.479119873
2017-11-23,0,6.007562256
2017-11-24,0,6.696923828
2017-11-25,0,8.710015869
2017-11-26,0,9.627099609
2017-11-27,0,5.762994385
2017-11-28,0,4.842370605
2017-11-29,0,4.348504639
2017-11-30,0,3.309228516
2017-12-01,0,2.040979004
2017-12-02,0,3.605737305
2017-12-03,0,6.315240479
2017-12-04,0,3.300775146
2017-12-05,0,2.289880371
2017-12-06,0,7.040124512
2017-12-07,0,10.68413696
2017-12-08,0,9.28182373
2017-12-09,0,11.87932739
2017-12-10,0,7.526879883
2017-12-11,0,5.668481445
2017-12-12,0,4.187219238
2017-12-13,0,6.488092041
2017-12-14,0,9.192010498
2017-12-15,0,7.699304199
2017-12-16,0,5.829614258
2017-12-17,0,6.722467041
2017-12-18,0,10.40584717
2017-12-19,0,8.987634277
2017-12-20,0,8.04619751
2017-12-21,0,5.893701172
2017-12-22,0,4.873529053
2017-12-23,0,5.196466064
2017-12-24,0,4.265985107
2017-12-25,0,2.773278809
2017-12-26,0,4.50914917
2017-12-27,0,7.099847412
2017-12-28,0,5.878259277
2017-12-29,0,4.285913086
2017-12-30,0,3.376275635
2017-12-31,0,0.919244385
2018-01-01,0,1.125970459
2018-01-02,0,5.638665771
2018-01-03,0,4.307458496
2018-01-04,0,2.333581543
2018-01-05,0,-0.7722229
2018-01-06,0,-2.572454834
2018-01-07,0,0.07164917
2018-01-08,0,1.257196045
2018-01-09,0,1.679071045
2018-01-10,0,1.34319458
2018-01-11,0,1.163323975
2018-01-12,0,-0.197973633
2018-01-13,0,1.888421631
2018-01-14,0,0.670404053
2018-01-15,0,3.540490723
2018-01-16,0,8.256036377
2018-01-17,0,3.395135498
2018-01-18,0,2.442590332
2018-01-19,0,2.491174316
2018-01-20,0,2.728112793
2018-01-21,0,5.658502197
2018-01-22,0,3.513543701
2018-01-23,0,9.489770508
2018-01-24,0,6.910913086
2018-01-25,0,3.216912842
2018-01-26,0,6.082757568
2018-01-27,0,3.62532959
2018-01-28,0,2.700219727
2018-01-29,0,6.55892334
2018-01-30,0,2.910241699
2018-01-31,0,1.846246338
2018-02-01,0,3.879846191
2018-02-02,0,4.396875
2018-02-03,0,6.414239502
2018-02-04,0,4.148797607
2018-02-05,0,5.184899902
2018-02-06,0,5.325463867
2018-02-07,0,2.298638916
