DateTime,Depth,PHS_frp
2016-10-16 00:00,0,0.411273735
2016-10-17 00:00,0,0.411391664
2016-10-18 00:00,0,0.411509594
2016-10-19 00:00,0,0.411627523
2016-10-20 00:00,0,0.411745453
2016-10-21 00:00,0,0.411863382
2016-10-22 00:00,0,0.411981312
2016-10-23 00:00,0,0.412099241
2016-10-24 00:00,0,0.412217171
2016-10-25 00:00,0,0.4123351
2016-10-26 00:00,0,0.41245303
2016-10-27 00:00,0,0.412570959
2016-10-28 00:00,0,0.412688889
2016-10-29 00:00,0,0.412806818
2016-10-30 00:00,0,0.412924748
2016-10-31 00:00,0,0.413042677
2016-11-01 00:00,0,0.413160607
2016-11-02 00:00,0,0.413278536
2016-11-03 00:00,0,0.413396466
2016-11-04 00:00,0,0.413514395
2016-11-05 00:00,0,0.413632325
2016-11-06 00:00,0,0.413750254
2016-11-07 00:00,0,0.413868184
2016-11-08 00:00,0,0.413986113
2016-11-09 00:00,0,0.414104043
2016-11-10 00:00,0,0.414221972
2016-11-11 00:00,0,0.414339901
2016-11-12 00:00,0,0.414457831
2016-11-13 00:00,0,0.41457576
2016-11-14 00:00,0,0.41469369
2016-11-15 00:00,0,0.414811619
2016-11-16 00:00,0,0.414929549
2016-11-17 00:00,0,0.415047478
2016-11-18 00:00,0,0.415165408
2016-11-19 00:00,0,0.415283337
2016-11-20 00:00,0,0.415401267
2016-11-21 00:00,0,0.415519196
2016-11-22 00:00,0,0.415637126
2016-11-23 00:00,0,0.415755055
2016-11-24 00:00,0,0.415872985
2016-11-25 00:00,0,0.415990914
2016-11-26 00:00,0,0.416108844
2016-11-27 00:00,0,0.416226773
2016-11-28 00:00,0,0.416344703
2016-11-29 00:00,0,0.416462632
2016-11-30 00:00,0,0.416580562
2016-12-01 00:00,0,0.443010978
2016-12-02 00:00,0,0.469441395
2016-12-03 00:00,0,0.495871811
2016-12-04 00:00,0,0.522302228
2016-12-05 00:00,0,0.548732644
2016-12-06 00:00,0,0.575163061
2016-12-07 00:00,0,0.601593478
2016-12-08 00:00,0,0.628023894
2016-12-09 00:00,0,0.654454311
2016-12-10 00:00,0,0.680884727
2016-12-11 00:00,0,0.707315144
2016-12-12 00:00,0,0.73374556
2016-12-13 00:00,0,0.760175977
2016-12-14 00:00,0,0.786606393
2016-12-15 00:00,0,0.81303681
2016-12-16 00:00,0,0.839467226
2016-12-17 00:00,0,0.865897643
2016-12-18 00:00,0,0.892328059
2016-12-19 00:00,0,0.918758476
2016-12-20 00:00,0,0.945188892
2016-12-21 00:00,0,0.971619309
2016-12-22 00:00,0,0.998049726
2016-12-23 00:00,0,1.024480142
2016-12-24 00:00,0,1.050910559
2016-12-25 00:00,0,1.077340975
2016-12-26 00:00,0,1.103771392
2016-12-27 00:00,0,1.130201808
2016-12-28 00:00,0,1.156632225
2016-12-29 00:00,0,1.183062641
2016-12-30 00:00,0,1.209493058
2016-12-31 00:00,0,1.235923474
2017-01-01 00:00,0,0.547667097
2017-01-02 00:00,0,0.547870372
2017-01-03 00:00,0,0.548073647
2017-01-04 00:00,0,0.548276923
2017-01-05 00:00,0,0.548480198
2017-01-06 00:00,0,0.548683473
2017-01-07 00:00,0,0.548886748
2017-01-08 00:00,0,0.549090023
2017-01-09 00:00,0,0.549293298
2017-01-10 00:00,0,0.549496573
2017-01-11 00:00,0,0.549699848
2017-01-12 00:00,0,0.549903124
2017-01-13 00:00,0,0.550106399
2017-01-14 00:00,0,0.550309674
2017-01-15 00:00,0,0.550512949
2017-01-16 00:00,0,0.550716224
2017-01-17 00:00,0,0.550919499
2017-01-18 00:00,0,0.551122774
2017-01-19 00:00,0,0.551326049
2017-01-20 00:00,0,0.551529325
2017-01-21 00:00,0,0.5517326
2017-01-22 00:00,0,0.551935875
2017-01-23 00:00,0,0.55213915
2017-01-24 00:00,0,0.552342425
2017-01-25 00:00,0,0.5525457
2017-01-26 00:00,0,0.552748975
2017-01-27 00:00,0,0.55295225
2017-01-28 00:00,0,0.553155526
2017-01-29 00:00,0,0.553358801
2017-01-30 00:00,0,0.553562076
2017-01-31 00:00,0,0.553765351
2017-02-01 00:00,0,0.553968626
2017-02-02 00:00,0,0.554171901
2017-02-03 00:00,0,0.554375176
2017-02-04 00:00,0,0.554578451
2017-02-05 00:00,0,0.554781727
2017-02-06 00:00,0,0.554985002
2017-02-07 00:00,0,0.555188277
2017-02-08 00:00,0,0.555391552
2017-02-09 00:00,0,0.555594827
2017-02-10 00:00,0,0.555798102
2017-02-11 00:00,0,0.556001377
2017-02-12 00:00,0,0.556204652
2017-02-13 00:00,0,0.556407928
2017-02-14 00:00,0,0.556611203
2017-02-15 00:00,0,0.556814478
2017-02-16 00:00,0,0.557017753
2017-02-17 00:00,0,0.557221028
2017-02-18 00:00,0,0.557424303
2017-02-19 00:00,0,0.557627578
2017-02-20 00:00,0,0.557830853
2017-02-21 00:00,0,0.558034129
2017-02-22 00:00,0,0.558237404
2017-02-23 00:00,0,0.558440679
2017-02-24 00:00,0,0.558643954
2017-02-25 00:00,0,0.558847229
2017-02-26 00:00,0,0.559050504
2017-02-27 00:00,0,0.559253779
2017-02-28 00:00,0,0.559457054
2017-03-01 00:00,0,0.55966033
2017-03-02 00:00,0,0.559863605
2017-03-03 00:00,0,0.56006688
2017-03-04 00:00,0,0.560270155
2017-03-05 00:00,0,0.56047343
2017-03-06 00:00,0,0.560676705
2017-03-07 00:00,0,0.56087998
2017-03-08 00:00,0,0.561083255
2017-03-09 00:00,0,0.561286531
2017-03-10 00:00,0,0.561489806
2017-03-11 00:00,0,0.561693081
2017-03-12 00:00,0,0.561896356
2017-03-13 00:00,0,0.562099631
2017-03-14 00:00,0,0.562302906
2017-03-15 00:00,0,0.562506181
2017-03-16 00:00,0,0.562709457
2017-03-17 00:00,0,0.562912732
2017-03-18 00:00,0,0.563116007
2017-03-19 00:00,0,0.563319282
2017-03-20 00:00,0,0.563522557
2017-03-21 00:00,0,0.563725832
2017-03-22 00:00,0,0.563929107
2017-03-23 00:00,0,0.564132382
2017-03-24 00:00,0,0.564335658
2017-03-25 00:00,0,0.564538933
2017-03-26 00:00,0,0.564742208
2017-03-27 00:00,0,0.564945483
2017-03-28 00:00,0,0.565148758
2017-03-29 00:00,0,0.565352033
2017-03-30 00:00,0,0.565555308
2017-03-31 00:00,0,0.565758583
2017-04-01 00:00,0,0.565961859
2017-04-02 00:00,0,0.566165134
2017-04-03 00:00,0,0.566368409
2017-04-04 00:00,0,0.566571684
2017-04-05 00:00,0,0.566774959
2017-04-06 00:00,0,0.566978234
2017-04-07 00:00,0,0.567181509
2017-04-08 00:00,0,0.567384784
2017-04-09 00:00,0,0.56758806
2017-04-10 00:00,0,0.567791335
2017-04-11 00:00,0,0.56799461
2017-04-12 00:00,0,0.568197885
2017-04-13 00:00,0,0.56840116
2017-04-14 00:00,0,0.568604435
2017-04-15 00:00,0,0.56880771
2017-04-16 00:00,0,0.569010985
2017-04-17 00:00,0,0.569214261
2017-04-18 00:00,0,0.569417536
2017-04-19 00:00,0,0.569620811
2017-04-20 00:00,0,0.569824086
2017-04-21 00:00,0,0.570027361
2017-04-22 00:00,0,0.570230636
2017-04-23 00:00,0,0.570433911
2017-04-24 00:00,0,0.570637186
2017-04-25 00:00,0,0.570840462
2017-04-26 00:00,0,0.571043737
2017-04-27 00:00,0,0.571247012
2017-04-28 00:00,0,0.571450287
2017-04-29 00:00,0,0.571653562
2017-04-30 00:00,0,0.571856837
2017-05-01 00:00,0,0.572060112
2017-05-02 00:00,0,0.572263387
2017-05-03 00:00,0,0.572466663
2017-05-04 00:00,0,0.572669938
2017-05-05 00:00,0,0.572873213
2017-05-06 00:00,0,0.573076488
2017-05-07 00:00,0,0.573279763
2017-05-08 00:00,0,0.573483038
2017-05-09 00:00,0,0.573686313
2017-05-10 00:00,0,0.573889588
2017-05-11 00:00,0,0.574092864
2017-05-12 00:00,0,0.574296139
2017-05-13 00:00,0,0.574499414
2017-05-14 00:00,0,0.574702689
2017-05-15 00:00,0,0.574905964
2017-05-16 00:00,0,0.575109239
2017-05-17 00:00,0,0.575312514
2017-05-18 00:00,0,0.574785625
2017-05-19 00:00,0,0.574258736
2017-05-20 00:00,0,0.573731847
2017-05-21 00:00,0,0.573204958
2017-05-22 00:00,0,0.572678069
2017-05-23 00:00,0,0.572151179
2017-05-24 00:00,0,0.57162429
2017-05-25 00:00,0,0.571097401
2017-05-26 00:00,0,0.570570512
2017-05-27 00:00,0,0.570043623
2017-05-28 00:00,0,0.569516734
2017-05-29 00:00,0,0.568989844
2017-05-30 00:00,0,0.568462955
2017-05-31 00:00,0,0.567936066
2017-06-01 00:00,0,0.567409177
2017-06-02 00:00,0,0.566882288
2017-06-03 00:00,0,0.566355399
2017-06-04 00:00,0,0.56582851
2017-06-05 00:00,0,0.56530162
2017-06-06 00:00,0,0.564774731
2017-06-07 00:00,0,0.564247842
2017-06-08 00:00,0,0.563720953
2017-06-09 00:00,0,0.563194064
2017-06-10 00:00,0,0.562667175
2017-06-11 00:00,0,0.562140286
2017-06-12 00:00,0,0.561613396
2017-06-13 00:00,0,0.561086507
2017-06-14 00:00,0,0.560559618
2017-06-15 00:00,0,0.560032729
2017-06-16 00:00,0,0.55950584
2017-06-17 00:00,0,0.558978951
2017-06-18 00:00,0,0.558452061
2017-06-19 00:00,0,0.557925172
2017-06-20 00:00,0,0.557398283
2017-06-21 00:00,0,0.556871394
2017-06-22 00:00,0,0.556344505
2017-06-23 00:00,0,0.555817616
2017-06-24 00:00,0,0.555290727
2017-06-25 00:00,0,0.554763837
2017-06-26 00:00,0,0.554236948
2017-06-27 00:00,0,0.553710059
2017-06-28 00:00,0,0.55318317
2017-06-29 00:00,0,0.552656281
2017-06-30 00:00,0,0.552129392
2017-07-01 00:00,0,0.551602503
2017-07-02 00:00,0,0.551075613
2017-07-03 00:00,0,0.550548724
2017-07-04 00:00,0,0.550021835
2017-07-05 00:00,0,0.549494946
2017-07-06 00:00,0,0.548968057
2017-07-07 00:00,0,0.548441168
2017-07-08 00:00,0,0.547914278
2017-07-09 00:00,0,0.547387389
2017-07-10 00:00,0,0.5468605
2017-07-11 00:00,0,0.546333611
2017-07-12 00:00,0,0.545806722
2017-07-13 00:00,0,0.545279833
2017-07-14 00:00,0,0.544752944
2017-07-15 00:00,0,0.544226054
2017-07-16 00:00,0,0.543699165
2017-07-17 00:00,0,0.543172276
2017-07-18 00:00,0,0.542645387
2017-07-19 00:00,0,0.542118498
2017-07-20 00:00,0,0.541591609
2017-07-21 00:00,0,0.541064719
2017-07-22 00:00,0,0.54053783
2017-07-23 00:00,0,0.540010941
2017-07-24 00:00,0,0.539484052
2017-07-25 00:00,0,0.538957163
2017-07-26 00:00,0,0.538430274
2017-07-27 00:00,0,0.537903385
2017-07-28 00:00,0,0.537376495
2017-07-29 00:00,0,0.536849606
2017-07-30 00:00,0,0.536322717
2017-07-31 00:00,0,0.535795828
2017-08-01 00:00,0,0.535268939
2017-08-02 00:00,0,0.53474205
2017-08-03 00:00,0,0.534215161
2017-08-04 00:00,0,0.533688271
2017-08-05 00:00,0,0.533161382
2017-08-06 00:00,0,0.532634493
2017-08-07 00:00,0,0.532107604
2017-08-08 00:00,0,0.531580715
2017-08-09 00:00,0,0.531053826
2017-08-10 00:00,0,0.530526936
2017-08-11 00:00,0,0.530000047
2017-08-12 00:00,0,0.529473158
2017-08-13 00:00,0,0.528946269
2017-08-14 00:00,0,0.52841938
2017-08-15 00:00,0,0.527892491
2017-08-16 00:00,0,0.527365602
2017-08-17 00:00,0,0.526838712
2017-08-18 00:00,0,0.526311823
2017-08-19 00:00,0,0.525784934
2017-08-20 00:00,0,0.525258045
2017-08-21 00:00,0,0.524731156
2017-08-22 00:00,0,0.524204267
2017-08-23 00:00,0,0.523677377
2017-08-24 00:00,0,0.523150488
2017-08-25 00:00,0,0.522623599
2017-08-26 00:00,0,0.52209671
2017-08-27 00:00,0,0.521569821
2017-08-28 00:00,0,0.521042932
2017-08-29 00:00,0,0.520516043
2017-08-30 00:00,0,0.519989153
2017-08-31 00:00,0,0.519462264
2017-09-01 00:00,0,0.518935375
2017-09-02 00:00,0,0.520009996
2017-09-03 00:00,0,0.521084617
2017-09-04 00:00,0,0.522159237
2017-09-05 00:00,0,0.523233858
2017-09-06 00:00,0,0.524308479
2017-09-07 00:00,0,0.5253831
2017-09-08 00:00,0,0.52645772
2017-09-09 00:00,0,0.527532341
2017-09-10 00:00,0,0.528606962
2017-09-11 00:00,0,0.529681583
2017-09-12 00:00,0,0.530756203
2017-09-13 00:00,0,0.531830824
2017-09-14 00:00,0,0.532905445
2017-09-15 00:00,0,0.533980066
2017-09-16 00:00,0,0.535054686
2017-09-17 00:00,0,0.536129307
2017-09-18 00:00,0,0.537203928
2017-09-19 00:00,0,0.538278549
2017-09-20 00:00,0,0.539353169
2017-09-21 00:00,0,0.54042779
2017-09-22 00:00,0,0.541502411
2017-09-23 00:00,0,0.542577032
2017-09-24 00:00,0,0.543651653
2017-09-25 00:00,0,0.544726273
2017-09-26 00:00,0,0.545800894
2017-09-27 00:00,0,0.546875515
2017-09-28 00:00,0,0.547950136
2017-09-29 00:00,0,0.549024756
2017-09-30 00:00,0,0.550099377
2017-10-01 00:00,0,0.551173998
2017-10-02 00:00,0,0.552248619
2017-10-03 00:00,0,0.553323239
2017-10-04 00:00,0,0.55439786
2017-10-05 00:00,0,0.555472481
2017-10-06 00:00,0,0.556547102
2017-10-07 00:00,0,0.557621722
2017-10-08 00:00,0,0.558696343
2017-10-09 00:00,0,0.559770964
2017-10-10 00:00,0,0.560845585
2017-10-11 00:00,0,0.561920205
2017-10-12 00:00,0,0.562994826
2017-10-13 00:00,0,0.564069447
2017-10-14 00:00,0,0.565144068
2017-10-15 00:00,0,0.566218688
2017-10-16 00:00,0,0.567293309
2017-10-17 00:00,0,0.56836793
2017-10-18 00:00,0,0.569442551
2017-10-19 00:00,0,0.570517171
2017-10-20 00:00,0,0.571591792
2017-10-21 00:00,0,0.572666413
2017-10-22 00:00,0,0.573741034
2017-10-23 00:00,0,0.574815654
2017-10-24 00:00,0,0.575890275
2017-10-25 00:00,0,0.576964896
2017-10-26 00:00,0,0.578039517
2017-10-27 00:00,0,0.579114137
2017-10-28 00:00,0,0.580188758
2017-10-29 00:00,0,0.581263379
2017-10-30 00:00,0,0.582338
2017-10-31 00:00,0,0.58341262
2017-11-01 00:00,0,0.584487241
2017-11-02 00:00,0,0.585561862
2017-11-03 00:00,0,0.586636483
2017-11-04 00:00,0,0.587711103
2017-11-05 00:00,0,0.588785724
2017-11-06 00:00,0,0.589860345
2017-11-07 00:00,0,0.590934966
2017-11-08 00:00,0,0.592009586
2017-11-09 00:00,0,0.593084207
2017-11-10 00:00,0,0.594158828
2017-11-11 00:00,0,0.595233449
2017-11-12 00:00,0,0.59630807
2017-11-13 00:00,0,0.59738269
2017-11-14 00:00,0,0.598457311
2017-11-15 00:00,0,0.599531932
2017-11-16 00:00,0,0.600606553
2017-11-17 00:00,0,0.601681173
2017-11-18 00:00,0,0.602755794
2017-11-19 00:00,0,0.603830415
2017-11-20 00:00,0,0.604905036
2017-11-21 00:00,0,0.605979656
2017-11-22 00:00,0,0.607054277
2017-11-23 00:00,0,0.608128898
2017-11-24 00:00,0,0.609203519
2017-11-25 00:00,0,0.610278139
2017-11-26 00:00,0,0.61135276
2017-11-27 00:00,0,0.612427381
2017-11-28 00:00,0,0.613502002
2017-11-29 00:00,0,0.614576622
2017-11-30 00:00,0,0.615651243
2017-12-01 00:00,0,0.616725864
2017-12-02 00:00,0,0.614498168
2017-12-03 00:00,0,0.612270472
2017-12-04 00:00,0,0.610042776
2017-12-05 00:00,0,0.60781508
2017-12-06 00:00,0,0.605587384
2017-12-07 00:00,0,0.603359688
2017-12-08 00:00,0,0.601131993
2017-12-09 00:00,0,0.598904297
2017-12-10 00:00,0,0.596676601
2017-12-11 00:00,0,0.594448905
2017-12-12 00:00,0,0.592221209
2017-12-13 00:00,0,0.589993513
2017-12-14 00:00,0,0.587765817
2017-12-15 00:00,0,0.585538121
2017-12-16 00:00,0,0.583310425
2017-12-17 00:00,0,0.581082729
2017-12-18 00:00,0,0.578855034
2017-12-19 00:00,0,0.576627338
2017-12-20 00:00,0,0.574399642
2017-12-21 00:00,0,0.572171946
2017-12-22 00:00,0,0.56994425
2017-12-23 00:00,0,0.567716554
2017-12-24 00:00,0,0.565488858
2017-12-25 00:00,0,0.563261162
2017-12-26 00:00,0,0.561033466
2017-12-27 00:00,0,0.55880577
2017-12-28 00:00,0,0.556578075
2017-12-29 00:00,0,0.554350379
2017-12-30 00:00,0,0.552122683
2017-12-31 00:00,0,0.549894987
2018-01-01 00:00,0,0.584436551
2018-01-02 00:00,0,0.583985451
2018-01-03 00:00,0,0.58353435
2018-01-04 00:00,0,0.583083249
